dato,timestamp,lat,lon,kommune
2010-08-21,2010-08-21 13:20:14,63.6478,11.2367,Levanger
2010-08-21,2010-08-21 13:44:23,63.8357,11.8857,Verdal
2010-08-21,2010-08-21 13:45:31,63.1832,11.0404,Selbu
2010-08-21,2010-08-21 13:45:31,63.152,11.0717,Selbu
2010-08-21,2010-08-21 13:49:34,62.2663,11.0913,Tolga
2010-08-21,2010-08-21 13:49:34,62.2612,11.1501,Tolga
2010-08-21,2010-08-21 13:49:34,62.2437,11.0767,Tolga
2010-08-21,2010-08-21 13:52:07,62.2374,11.0107,Tynset
2010-08-21,2010-08-21 13:53:51,62.2097,11.1528,Tolga
2010-08-21,2010-08-21 13:57:27,62.9619,11.7708,Tydal
2010-08-21,2010-08-21 14:01:00,63.0214,11.1962,Selbu
2010-08-21,2010-08-21 14:12:00,63.4387,10.8702,Stjørdal
2010-08-21,2010-08-21 14:13:21,62.8876,11.8421,Tydal
2010-08-21,2010-08-21 14:13:21,62.8916,11.804,Tydal
2010-08-21,2010-08-21 14:15:45,62.493,11.6109,Røros
2010-08-21,2010-08-21 14:16:12,63.1211,11.524,Tydal
2010-08-21,2010-08-21 14:18:53,62.3162,11.2656,Tolga
2010-08-21,2010-08-21 14:19:26,63.1611,11.2873,Selbu
2010-08-21,2010-08-21 14:19:26,63.161,11.2817,Selbu
2010-08-21,2010-08-21 14:20:19,62.4876,11.4519,Røros
2010-08-21,2010-08-21 14:23:15,63.151,11.3116,Selbu
2010-08-21,2010-08-21 14:24:26,62.838,11.5722,Holtålen
2010-08-21,2010-08-21 14:25:35,63.1686,11.3433,Selbu
2010-08-21,2010-08-21 14:27:59,62.7773,11.4975,Holtålen
2010-08-21,2010-08-21 14:31:48,62.5406,11.8219,Røros
2010-08-21,2010-08-21 14:33:26,62.4065,11.5613,Røros
2010-08-21,2010-08-21 14:39:06,62.38,11.6663,Os
2010-08-21,2010-08-21 14:41:23,63.1502,11.5163,Selbu
2010-08-21,2010-08-21 14:41:23,63.1267,11.4674,Selbu
2010-08-21,2010-08-21 14:41:23,63.1724,11.5061,Selbu
2010-08-21,2010-08-21 14:42:19,63.1557,11.5432,Selbu
2010-08-21,2010-08-21 14:42:19,63.1361,11.5194,Selbu
2010-08-21,2010-08-21 14:42:19,63.1481,11.5405,Selbu
2010-08-21,2010-08-21 14:43:32,63.1588,11.5438,Selbu
2010-08-21,2010-08-21 14:43:32,63.1514,11.5339,Selbu
2010-08-21,2010-08-21 14:43:32,63.1005,11.4599,Tydal
2010-08-21,2010-08-21 14:43:40,62.6545,11.3933,Røros
2010-08-21,2010-08-21 14:43:40,62.6625,11.3386,Røros
2010-08-21,2010-08-21 14:43:40,62.6571,11.3265,Røros
2010-08-21,2010-08-21 14:44:19,62.7091,11.2749,Røros
2010-08-21,2010-08-21 14:45:03,63.0717,11.9155,Tydal
