dato,timestamp,lat,lon,kommune
2009-12-24,2009-12-24 00:05:36,58.4367,8.0945,Iveland
2009-12-24,2009-12-24 00:05:36,58.4164,8.2572,Birkenes
2009-12-24,2009-12-24 00:07:47,58.5585,8.1761,Birkenes
2009-12-24,2009-12-24 00:09:03,58.5359,8.2316,Birkenes
2009-12-24,2009-12-24 00:12:00,58.3998,8.3771,Grimstad
2009-12-24,2009-12-24 00:22:23,58.3042,8.2279,Birkenes
2009-12-24,2009-12-24 00:30:08,58.3039,8.2509,Birkenes
2009-12-24,2009-12-24 00:30:09,58.4624,8.4252,Grimstad
2009-12-24,2009-12-24 00:31:34,58.6306,8.7947,Tvedestrand
2009-12-24,2009-12-24 00:31:34,58.4999,8.6211,Froland
2009-12-24,2009-12-24 00:32:28,58.3996,7.794,Vennesla
2009-12-24,2009-12-24 00:33:17,58.3959,8.3772,Grimstad
2009-12-24,2009-12-24 00:33:17,58.4424,8.4096,Grimstad
2009-12-24,2009-12-24 00:41:33,59.3151,5.8425,Tysvær
2009-12-24,2009-12-24 00:44:50,58.5251,8.3532,Birkenes
2009-12-24,2009-12-24 00:51:26,58.4393,7.7991,Vennesla
2009-12-24,2009-12-24 02:47:27,58.7301,8.1151,Åmli
2009-12-24,2009-12-24 03:24:34,58.2867,8.0928,Birkenes
