dato,timestamp,lat,lon
2025-03-24,2025-03-24 00:42:45,68.8381,10.9315
2025-03-24,2025-03-24 01:26:22,68.3022,10.2262
2025-03-24,2025-03-24 01:26:22,68.2908,10.2246
2025-03-24,2025-03-24 01:29:20,69.352,12.0382
2025-03-24,2025-03-24 01:32:35,69.3889,12.0723
2025-03-24,2025-03-24 01:32:35,69.2529,12.0523
2025-03-24,2025-03-24 01:34:50,68.4203,10.3315
2025-03-24,2025-03-24 02:08:02,69.7889,12.8869
2025-03-24,2025-03-24 02:08:02,69.7952,12.8569
2025-03-24,2025-03-24 02:08:02,69.7991,12.3653
2025-03-24,2025-03-24 02:08:02,69.7301,13.0885
2025-03-24,2025-03-24 02:08:02,69.7871,12.8886
2025-03-24,2025-03-24 02:08:02,69.7176,12.8388
2025-03-24,2025-03-24 03:31:42,69.9578,13.2518
2025-03-24,2025-03-24 06:12:28,64.8328,5.8191
2025-03-24,2025-03-24 06:12:28,64.7225,5.5445
2025-03-24,2025-03-24 06:12:28,65.0386,6.1429
2025-03-24,2025-03-24 06:12:28,64.8473,5.8759
2025-03-24,2025-03-24 06:12:28,65.4405,6.8093
2025-03-24,2025-03-24 06:12:28,65.2277,6.481
2025-03-24,2025-03-24 06:12:28,64.8367,5.8178
2025-03-24,2025-03-24 06:14:37,64.841,5.8159
2025-03-24,2025-03-24 06:14:37,64.8353,5.8449
2025-03-24,2025-03-24 06:14:37,64.8348,5.8447
2025-03-24,2025-03-24 06:14:37,64.9858,6.0286
2025-03-24,2025-03-24 06:14:37,64.8312,5.8501
2025-03-24,2025-03-24 06:14:37,64.7032,5.6022
2025-03-24,2025-03-24 06:14:37,64.8354,5.8567
2025-03-24,2025-03-24 06:14:37,64.5296,7.8397
2025-03-24,2025-03-24 06:14:37,64.8353,5.8449
2025-03-24,2025-03-24 06:14:37,64.8404,5.8223
2025-03-24,2025-03-24 06:32:01,64.7515,5.8361
2025-03-24,2025-03-24 06:32:01,64.52,5.4352
2025-03-24,2025-03-24 06:32:01,64.6739,5.926
2025-03-24,2025-03-24 06:32:01,64.7511,5.84
2025-03-24,2025-03-24 06:32:01,64.7166,5.6563
2025-03-24,2025-03-24 06:32:01,64.6994,6.0169
2025-03-24,2025-03-24 06:32:01,64.2478,4.7863
2025-03-24,2025-03-24 06:32:01,64.7334,5.9283
2025-03-24,2025-03-24 06:32:01,64.7498,5.8439
2025-03-24,2025-03-24 06:32:01,64.9278,5.7032
2025-03-24,2025-03-24 06:32:01,65.0,6.5299
2025-03-24,2025-03-24 06:32:01,64.7058,6.0118
2025-03-24,2025-03-24 06:32:01,64.7479,5.8539
2025-03-24,2025-03-24 06:32:01,64.7607,5.8226
2025-03-24,2025-03-24 06:32:01,64.5627,5.6506
2025-03-24,2025-03-24 06:32:01,64.9178,5.7082
2025-03-24,2025-03-24 10:22:03,65.6582,11.8255
2025-03-24,2025-03-24 10:22:03,65.6583,11.8237
2025-03-24,2025-03-24 10:22:03,65.6577,11.8243
2025-03-24,2025-03-24 10:22:03,65.6575,11.824
2025-03-24,2025-03-24 10:22:03,65.6593,11.8227
2025-03-24,2025-03-24 10:22:03,65.6571,11.8254
2025-03-24,2025-03-24 11:48:34,64.7008,11.4708
2025-03-24,2025-03-24 19:51:23,67.1356,13.9491
