dato,timestamp,lat,lon,kommune
2006-08-12,2006-08-12 00:05:40,61.2199,12.1995,Trysil
2006-08-12,2006-08-12 00:40:18,58.6623,8.7582,Vegårshei
2006-08-12,2006-08-12 00:46:46,64.9221,13.1541,Namsskogan
2006-08-12,2006-08-12 00:47:17,65.4852,13.2736,Grane
2006-08-12,2006-08-12 00:51:10,64.5082,13.2476,Lierne
2006-08-12,2006-08-12 00:51:10,65.0276,13.693,Røyrvik
2006-08-12,2006-08-12 00:51:10,64.2221,13.3744,Lierne
2006-08-12,2006-08-12 00:59:29,64.1613,13.2156,Snåsa
2006-08-12,2006-08-12 01:08:59,64.8242,12.0896,Nærøy
2006-08-12,2006-08-12 01:26:38,64.9532,11.784,Nærøy
2006-08-12,2006-08-12 01:47:35,64.8674,12.9099,Namsskogan
2006-08-12,2006-08-12 01:54:49,64.9844,12.5687,Nærøy
2006-08-12,2006-08-12 01:54:49,65.5503,13.4616,Grane
2006-08-12,2006-08-12 02:07:00,66.2213,14.1174,Rana
2006-08-12,2006-08-12 02:07:00,65.7091,13.9147,Hattfjelldal
2006-08-12,2006-08-12 02:24:00,65.8978,14.467,Hemnes
2006-08-12,2006-08-12 02:31:22,65.9249,14.1983,Hemnes
2006-08-12,2006-08-12 02:31:22,65.9595,14.2852,Hemnes
2006-08-12,2006-08-12 03:24:39,64.5154,13.3174,Lierne
2006-08-12,2006-08-12 03:24:39,66.0995,14.421,Hemnes
2006-08-12,2006-08-12 03:24:39,66.4824,14.7677,Rana
2006-08-12,2006-08-12 03:29:57,65.7548,14.0238,Hattfjelldal
2006-08-12,2006-08-12 03:29:57,66.1442,14.5673,Rana
2006-08-12,2006-08-12 03:29:57,66.1203,14.4849,Rana
2006-08-12,2006-08-12 07:50:31,60.145,10.981,Nannestad
2006-08-12,2006-08-12 09:07:48,65.4038,12.2821,Sømna
2006-08-12,2006-08-12 09:09:29,64.6854,12.0603,Høylandet
2006-08-12,2006-08-12 09:12:46,65.5705,12.3529,Vevelstad
2006-08-12,2006-08-12 09:43:55,64.3784,11.1095,Namdalseid
2006-08-12,2006-08-12 10:40:42,66.0762,14.5989,
2006-08-12,2006-08-12 10:44:05,66.1152,14.5641,
2006-08-12,2006-08-12 10:45:31,65.0695,13.5256,Namsskogan
2006-08-12,2006-08-12 10:46:58,66.1249,14.6748,
2006-08-12,2006-08-12 10:47:43,65.0709,13.2187,Namsskogan
2006-08-12,2006-08-12 10:48:49,66.1148,14.7482,
2006-08-12,2006-08-12 10:48:51,65.077,13.027,Bindal
2006-08-12,2006-08-12 10:55:03,64.2592,13.5881,Lierne
2006-08-12,2006-08-12 10:55:03,64.221,13.5489,Lierne
2006-08-12,2006-08-12 10:55:40,65.034,13.4765,Røyrvik
2006-08-12,2006-08-12 10:56:49,66.1805,14.8336,Rana
2006-08-12,2006-08-12 10:57:43,66.1006,12.6369,Dønna
2006-08-12,2006-08-12 10:59:33,65.3191,13.9868,Hattfjelldal
2006-08-12,2006-08-12 10:59:36,65.7304,14.3087,Hattfjelldal
2006-08-12,2006-08-12 11:04:12,64.3368,13.74,Lierne
2006-08-12,2006-08-12 11:04:12,64.3333,13.7862,Lierne
2006-08-12,2006-08-12 11:04:51,66.2093,14.8045,Rana
2006-08-12,2006-08-12 11:05:27,65.7454,14.2407,Hattfjelldal
2006-08-12,2006-08-12 11:05:53,64.3493,13.0767,Snåsa
2006-08-12,2006-08-12 11:07:24,66.1398,14.395,Rana
2006-08-12,2006-08-12 11:09:18,66.1491,14.4245,Rana
2006-08-12,2006-08-12 11:09:59,64.4495,13.7843,Lierne
2006-08-12,2006-08-12 11:11:34,66.1791,14.6845,Rana
2006-08-12,2006-08-12 11:11:41,64.3357,13.4724,Lierne
2006-08-12,2006-08-12 11:13:48,64.7291,13.1204,Røyrvik
2006-08-12,2006-08-12 11:14:11,64.3002,13.5978,Lierne
2006-08-12,2006-08-12 11:14:11,64.3269,13.6156,Lierne
2006-08-12,2006-08-12 11:16:30,64.2552,13.4168,Lierne
2006-08-12,2006-08-12 11:19:19,66.0899,14.4073,Hemnes
2006-08-12,2006-08-12 11:21:16,64.6954,13.4128,Lierne
2006-08-12,2006-08-12 11:22:01,65.3128,14.0768,Hattfjelldal
2006-08-12,2006-08-12 11:22:38,66.1865,14.8301,Rana
2006-08-12,2006-08-12 11:22:38,66.2254,14.6064,Rana
2006-08-12,2006-08-12 11:22:48,64.3767,13.5282,Lierne
2006-08-12,2006-08-12 11:23:48,64.3082,13.4779,Lierne
2006-08-12,2006-08-12 11:23:48,64.2583,13.4443,Lierne
2006-08-12,2006-08-12 11:31:52,65.0076,13.187,Namsskogan
2006-08-12,2006-08-12 11:32:25,65.3407,14.1548,Hattfjelldal
2006-08-12,2006-08-12 11:32:55,64.3293,13.3104,Lierne
2006-08-12,2006-08-12 11:34:09,67.3088,14.466,Bodø
2006-08-12,2006-08-12 11:34:55,65.2577,14.0666,Hattfjelldal
2006-08-12,2006-08-12 11:34:58,65.6433,13.7451,Hattfjelldal
2006-08-12,2006-08-12 11:35:48,65.1941,13.9452,Hattfjelldal
2006-08-12,2006-08-12 11:35:54,66.3827,13.6109,Rana
2006-08-12,2006-08-12 11:36:38,65.3316,13.9469,Hattfjelldal
2006-08-12,2006-08-12 11:37:55,65.2722,12.7823,Brønnøy
2006-08-12,2006-08-12 11:41:34,64.5323,13.433,Lierne
2006-08-12,2006-08-12 11:42:03,65.6793,12.5186,Vevelstad
2006-08-12,2006-08-12 11:43:31,64.3997,13.3661,Lierne
2006-08-12,2006-08-12 11:43:31,65.3433,13.5558,Grane
2006-08-12,2006-08-12 11:43:31,65.3334,14.1427,Hattfjelldal
2006-08-12,2006-08-12 11:43:34,65.1742,12.3769,Bindal
2006-08-12,2006-08-12 11:46:54,66.4668,14.6315,Rana
2006-08-12,2006-08-12 11:46:54,65.291,13.9011,Hattfjelldal
2006-08-12,2006-08-12 11:49:22,64.3972,13.7442,Lierne
2006-08-12,2006-08-12 11:50:35,64.1663,13.543,Lierne
2006-08-12,2006-08-12 11:52:07,65.267,13.9871,Hattfjelldal
2006-08-12,2006-08-12 11:53:25,65.0396,12.4978,Bindal
2006-08-12,2006-08-12 11:54:50,65.332,13.9923,Hattfjelldal
2006-08-12,2006-08-12 11:56:10,65.3545,14.0727,Hattfjelldal
2006-08-12,2006-08-12 11:56:51,65.358,14.0472,Hattfjelldal
2006-08-12,2006-08-12 11:57:42,59.7442,10.8152,Ski
2006-08-12,2006-08-12 11:57:46,65.3574,14.0764,Hattfjelldal
2006-08-12,2006-08-12 11:57:49,64.2357,13.0948,Snåsa
2006-08-12,2006-08-12 11:59:07,65.3423,14.0204,Hattfjelldal
2006-08-12,2006-08-12 12:00:00,65.3502,14.0217,Hattfjelldal
2006-08-12,2006-08-12 12:01:37,65.355,14.0546,Hattfjelldal
2006-08-12,2006-08-12 12:01:37,64.354,13.369,Lierne
2006-08-12,2006-08-12 12:01:42,65.033,13.6493,Røyrvik
2006-08-12,2006-08-12 12:01:42,65.0232,13.6169,Røyrvik
2006-08-12,2006-08-12 12:01:42,64.3345,13.1213,Snåsa
2006-08-12,2006-08-12 12:02:38,65.2065,13.7494,Grane
2006-08-12,2006-08-12 12:04:31,65.7886,13.8469,Hemnes
2006-08-12,2006-08-12 12:04:43,67.1889,14.6346,Bodø
2006-08-12,2006-08-12 12:05:31,65.318,13.7691,Hattfjelldal
2006-08-12,2006-08-12 12:05:42,65.0197,13.6116,Røyrvik
2006-08-12,2006-08-12 12:05:42,65.0198,13.6165,Røyrvik
2006-08-12,2006-08-12 12:06:02,65.8195,14.0348,Hemnes
2006-08-12,2006-08-12 12:06:02,65.5069,14.2406,Hattfjelldal
2006-08-12,2006-08-12 12:06:06,65.0191,13.6107,Røyrvik
2006-08-12,2006-08-12 12:06:22,65.3622,13.9991,Hattfjelldal
2006-08-12,2006-08-12 12:06:26,65.2577,13.5845,Grane
2006-08-12,2006-08-12 12:06:37,65.6505,13.9103,Hattfjelldal
2006-08-12,2006-08-12 12:08:10,65.0314,13.7099,Røyrvik
2006-08-12,2006-08-12 12:08:37,65.3152,13.8546,Hattfjelldal
2006-08-12,2006-08-12 12:08:37,65.3189,13.8623,Hattfjelldal
2006-08-12,2006-08-12 12:08:37,64.4202,13.1522,Lierne
2006-08-12,2006-08-12 12:08:37,65.3667,14.0439,Hattfjelldal
2006-08-12,2006-08-12 12:08:44,65.0465,13.588,Røyrvik
2006-08-12,2006-08-12 12:08:44,65.0355,13.6353,Røyrvik
2006-08-12,2006-08-12 12:09:36,65.0361,13.6508,Røyrvik
2006-08-12,2006-08-12 12:09:46,65.5472,13.2164,Vefsn
2006-08-12,2006-08-12 12:09:46,65.4574,14.0451,Hattfjelldal
2006-08-12,2006-08-12 12:10:08,65.4363,12.9414,Brønnøy
2006-08-12,2006-08-12 12:10:21,65.5161,14.3056,Hattfjelldal
2006-08-12,2006-08-12 12:10:58,65.333,13.8826,Hattfjelldal
2006-08-12,2006-08-12 12:11:17,65.403,14.0149,Hattfjelldal
2006-08-12,2006-08-12 12:11:17,65.3737,13.954,Hattfjelldal
2006-08-12,2006-08-12 12:11:17,65.3763,13.9428,Hattfjelldal
2006-08-12,2006-08-12 12:11:20,65.0521,13.6402,Røyrvik
2006-08-12,2006-08-12 12:11:20,65.1477,12.9147,Bindal
2006-08-12,2006-08-12 12:11:26,65.4125,13.8758,Hattfjelldal
2006-08-12,2006-08-12 12:11:26,65.3916,13.575,Grane
2006-08-12,2006-08-12 12:11:44,65.3926,13.2925,Grane
2006-08-12,2006-08-12 12:12:29,65.0488,13.5529,Røyrvik
2006-08-12,2006-08-12 12:12:29,65.0407,13.6,Røyrvik
2006-08-12,2006-08-12 12:12:29,65.0333,13.6459,Røyrvik
2006-08-12,2006-08-12 12:12:29,65.0545,13.59,Røyrvik
2006-08-12,2006-08-12 12:12:46,65.4948,14.2501,Hattfjelldal
2006-08-12,2006-08-12 12:13:02,65.5523,13.0716,Vefsn
2006-08-12,2006-08-12 12:13:02,64.4868,13.535,Lierne
2006-08-12,2006-08-12 12:13:54,65.5005,13.9633,Hattfjelldal
2006-08-12,2006-08-12 12:14:42,65.046,13.618,Røyrvik
2006-08-12,2006-08-12 12:14:42,64.3011,13.0978,Snåsa
2006-08-12,2006-08-12 12:15:00,65.5441,14.1995,Hattfjelldal
2006-08-12,2006-08-12 12:17:00,65.0639,12.359,Bindal
2006-08-12,2006-08-12 12:19:01,65.3586,13.1638,Grane
2006-08-12,2006-08-12 12:19:47,65.0554,13.7685,Røyrvik
2006-08-12,2006-08-12 12:20:18,65.4024,13.9602,Hattfjelldal
2006-08-12,2006-08-12 12:20:18,65.4076,13.901,Hattfjelldal
2006-08-12,2006-08-12 12:20:18,65.4137,13.937,Hattfjelldal
2006-08-12,2006-08-12 12:20:30,65.0617,13.4813,Namsskogan
2006-08-12,2006-08-12 12:21:02,65.6411,14.4803,Hattfjelldal
2006-08-12,2006-08-12 12:21:12,64.9222,12.519,Høylandet
2006-08-12,2006-08-12 12:21:36,65.5737,14.224,Hattfjelldal
2006-08-12,2006-08-12 12:21:36,65.5938,14.1625,Hattfjelldal
2006-08-12,2006-08-12 12:21:53,65.415,13.9634,Hattfjelldal
2006-08-12,2006-08-12 12:21:53,65.4085,13.9378,Hattfjelldal
2006-08-12,2006-08-12 12:21:53,65.8728,13.0041,Vefsn
2006-08-12,2006-08-12 12:21:53,65.4229,13.9296,Hattfjelldal
2006-08-12,2006-08-12 12:21:58,65.0557,13.6319,Røyrvik
2006-08-12,2006-08-12 12:22:21,65.2005,13.9025,Hattfjelldal
2006-08-12,2006-08-12 12:22:52,65.4948,14.1159,Hattfjelldal
2006-08-12,2006-08-12 12:22:52,65.4958,14.096,Hattfjelldal
2006-08-12,2006-08-12 12:22:52,65.48,13.8928,Hattfjelldal
2006-08-12,2006-08-12 12:23:38,65.0519,12.5253,Bindal
2006-08-12,2006-08-12 12:23:44,65.4817,14.1133,Hattfjelldal
2006-08-12,2006-08-12 12:23:44,65.4799,14.0501,Hattfjelldal
2006-08-12,2006-08-12 12:23:44,65.4834,14.0396,Hattfjelldal
2006-08-12,2006-08-12 12:23:44,65.4827,14.08,Hattfjelldal
2006-08-12,2006-08-12 12:23:44,65.4883,14.1695,Hattfjelldal
2006-08-12,2006-08-12 12:23:44,65.4892,14.1382,Hattfjelldal
2006-08-12,2006-08-12 12:24:11,64.3096,13.1343,Snåsa
2006-08-12,2006-08-12 12:24:11,64.3811,13.1748,Lierne
2006-08-12,2006-08-12 12:24:11,64.3173,13.139,Snåsa
2006-08-12,2006-08-12 12:24:11,64.436,13.2,Lierne
2006-08-12,2006-08-12 12:24:11,65.0548,13.6459,Røyrvik
2006-08-12,2006-08-12 12:24:29,65.0408,13.6783,Røyrvik
2006-08-12,2006-08-12 12:24:46,65.4985,14.0673,Hattfjelldal
2006-08-12,2006-08-12 12:24:46,65.4805,14.1747,Hattfjelldal
2006-08-12,2006-08-12 12:24:46,65.4708,14.1142,Hattfjelldal
2006-08-12,2006-08-12 12:24:46,65.482,14.0942,Hattfjelldal
2006-08-12,2006-08-12 12:24:59,65.4734,14.0417,Hattfjelldal
2006-08-12,2006-08-12 12:25:06,65.7217,14.1876,Hattfjelldal
2006-08-12,2006-08-12 12:25:09,65.398,13.8226,Hattfjelldal
2006-08-12,2006-08-12 12:25:09,65.3977,13.8683,Hattfjelldal
2006-08-12,2006-08-12 12:25:09,65.3983,13.8354,Hattfjelldal
2006-08-12,2006-08-12 12:25:30,65.5233,13.9128,Hattfjelldal
2006-08-12,2006-08-12 12:26:16,65.5473,14.1366,Hattfjelldal
2006-08-12,2006-08-12 12:26:26,64.345,13.1321,Snåsa
2006-08-12,2006-08-12 12:26:26,65.0581,13.6739,Røyrvik
2006-08-12,2006-08-12 12:26:26,65.0587,13.6521,Røyrvik
2006-08-12,2006-08-12 12:26:26,65.0573,13.6544,Røyrvik
2006-08-12,2006-08-12 12:26:26,65.0598,13.6513,Røyrvik
2006-08-12,2006-08-12 12:26:26,65.0583,13.6453,Røyrvik
2006-08-12,2006-08-12 12:27:09,65.47,14.1648,Hattfjelldal
2006-08-12,2006-08-12 12:27:15,65.0688,13.6515,Røyrvik
2006-08-12,2006-08-12 12:27:15,65.0768,13.6362,Røyrvik
2006-08-12,2006-08-12 12:27:15,65.0913,13.6659,Røyrvik
2006-08-12,2006-08-12 12:27:24,64.3074,13.1276,Snåsa
2006-08-12,2006-08-12 12:27:28,65.5109,14.3197,Hattfjelldal
2006-08-12,2006-08-12 12:27:28,65.5399,13.8997,Hattfjelldal
2006-08-12,2006-08-12 12:27:28,65.5197,14.1455,Hattfjelldal
2006-08-12,2006-08-12 12:28:00,65.4595,13.9053,Hattfjelldal
2006-08-12,2006-08-12 12:28:44,65.4856,14.0619,Hattfjelldal
2006-08-12,2006-08-12 12:28:44,65.4773,14.0304,Hattfjelldal
2006-08-12,2006-08-12 12:28:46,65.4882,14.1141,Hattfjelldal
2006-08-12,2006-08-12 12:29:01,65.064,13.6528,Røyrvik
2006-08-12,2006-08-12 12:29:29,64.3808,13.1615,Lierne
2006-08-12,2006-08-12 12:29:44,65.4787,14.027,Hattfjelldal
2006-08-12,2006-08-12 12:30:29,65.0683,13.6002,Røyrvik
2006-08-12,2006-08-12 12:30:38,65.4903,14.0459,Hattfjelldal
2006-08-12,2006-08-12 12:30:55,65.6105,14.1362,Hattfjelldal
2006-08-12,2006-08-12 12:30:55,65.609,14.0698,Hattfjelldal
2006-08-12,2006-08-12 12:31:06,64.4376,13.1808,Lierne
2006-08-12,2006-08-12 12:31:06,64.3246,13.1135,Snåsa
2006-08-12,2006-08-12 12:31:14,65.5798,13.2704,Grane
2006-08-12,2006-08-12 12:31:14,65.4321,13.8466,Hattfjelldal
2006-08-12,2006-08-12 12:31:14,65.4216,13.8569,Hattfjelldal
2006-08-12,2006-08-12 12:31:16,65.6028,14.364,Hattfjelldal
2006-08-12,2006-08-12 12:31:50,65.2827,13.9867,Hattfjelldal
2006-08-12,2006-08-12 12:32:39,64.3898,13.1351,Lierne
2006-08-12,2006-08-12 12:32:39,65.0745,13.6122,Røyrvik
2006-08-12,2006-08-12 12:32:42,65.5751,14.0477,Hattfjelldal
2006-08-12,2006-08-12 12:32:56,65.4382,13.8014,Grane
2006-08-12,2006-08-12 12:32:56,65.4956,13.3166,Grane
2006-08-12,2006-08-12 12:32:57,65.4343,13.8454,Hattfjelldal
2006-08-12,2006-08-12 12:33:09,63.5732,11.4333,Levanger
2006-08-12,2006-08-12 12:33:23,65.4562,14.1277,Hattfjelldal
2006-08-12,2006-08-12 12:33:26,65.3444,13.4651,Grane
2006-08-12,2006-08-12 12:33:37,65.4934,14.0779,Hattfjelldal
2006-08-12,2006-08-12 12:33:37,65.4856,13.8766,Hattfjelldal
2006-08-12,2006-08-12 12:33:54,63.0775,11.8959,Tydal
2006-08-12,2006-08-12 12:34:19,64.881,13.1425,Namsskogan
2006-08-12,2006-08-12 12:34:27,65.3234,14.0294,Hattfjelldal
2006-08-12,2006-08-12 12:34:31,65.6088,14.0836,Hattfjelldal
2006-08-12,2006-08-12 12:34:34,65.7369,13.6395,Grane
2006-08-12,2006-08-12 12:35:38,65.5601,14.1664,Hattfjelldal
2006-08-12,2006-08-12 12:35:38,65.5621,14.1175,Hattfjelldal
2006-08-12,2006-08-12 12:35:38,65.5587,14.1095,Hattfjelldal
2006-08-12,2006-08-12 12:35:38,65.5631,14.1073,Hattfjelldal
2006-08-12,2006-08-12 12:35:38,65.5659,14.0349,Hattfjelldal
2006-08-12,2006-08-12 12:36:12,65.614,14.4566,Hattfjelldal
2006-08-12,2006-08-12 12:36:52,65.6802,14.001,Hattfjelldal
2006-08-12,2006-08-12 12:37:25,65.3828,13.2744,Grane
2006-08-12,2006-08-12 12:37:25,65.4009,13.4572,Grane
2006-08-12,2006-08-12 12:37:37,65.7237,13.6986,Hattfjelldal
2006-08-12,2006-08-12 12:37:37,65.4092,13.763,Grane
2006-08-12,2006-08-12 12:38:10,65.6061,14.4472,Hattfjelldal
2006-08-12,2006-08-12 12:38:24,64.909,13.215,Namsskogan
2006-08-12,2006-08-12 12:38:32,65.5667,14.0876,Hattfjelldal
2006-08-12,2006-08-12 12:38:32,65.5656,14.2248,Hattfjelldal
2006-08-12,2006-08-12 12:38:32,65.569,14.0994,Hattfjelldal
2006-08-12,2006-08-12 12:38:32,65.5634,14.2016,Hattfjelldal
2006-08-12,2006-08-12 12:38:32,65.5637,14.1256,Hattfjelldal
2006-08-12,2006-08-12 12:38:32,65.516,13.9387,Hattfjelldal
2006-08-12,2006-08-12 12:38:33,65.5621,14.1886,Hattfjelldal
2006-08-12,2006-08-12 12:39:21,64.7006,13.5201,Lierne
2006-08-12,2006-08-12 12:39:28,65.4061,13.8572,Hattfjelldal
2006-08-12,2006-08-12 12:39:31,65.2468,12.0097,Sømna
2006-08-12,2006-08-12 12:39:32,65.352,13.4833,Grane
2006-08-12,2006-08-12 12:39:47,64.9115,12.1668,Nærøy
2006-08-12,2006-08-12 12:39:47,65.2065,11.89,Sømna
2006-08-12,2006-08-12 12:40:17,65.5038,13.828,Grane
2006-08-12,2006-08-12 12:41:00,65.6486,13.8381,Hattfjelldal
2006-08-12,2006-08-12 12:41:12,65.7359,14.4904,Hattfjelldal
2006-08-12,2006-08-12 12:41:50,65.3641,13.3276,Grane
2006-08-12,2006-08-12 12:41:59,65.6653,14.4511,Hattfjelldal
2006-08-12,2006-08-12 12:42:44,64.3295,13.0631,Snåsa
2006-08-12,2006-08-12 12:43:04,65.5474,14.0049,Hattfjelldal
2006-08-12,2006-08-12 12:43:04,65.3558,13.2961,Grane
2006-08-12,2006-08-12 12:44:06,65.5462,13.9051,Hattfjelldal
2006-08-12,2006-08-12 12:44:20,65.328,13.7647,Grane
2006-08-12,2006-08-12 12:44:49,65.5652,13.7966,Hattfjelldal
2006-08-12,2006-08-12 12:45:04,65.83,13.8018,Hemnes
2006-08-12,2006-08-12 12:45:09,65.2729,13.3322,Grane
2006-08-12,2006-08-12 12:45:09,65.2249,13.5121,Grane
2006-08-12,2006-08-12 12:45:43,65.5532,14.1309,Hattfjelldal
2006-08-12,2006-08-12 12:46:04,65.4047,12.587,Brønnøy
2006-08-12,2006-08-12 12:46:04,65.543,13.9258,Hattfjelldal
2006-08-12,2006-08-12 12:46:14,65.5802,13.9045,Hattfjelldal
