dato,timestamp,lat,lon,kommune
2005-07-21,2005-07-21 13:01:00,60.9364,11.6346,Elverum
2005-07-21,2005-07-21 13:01:00,60.9404,11.6786,Elverum
2005-07-21,2005-07-21 13:01:00,60.9388,11.6597,Elverum
2005-07-21,2005-07-21 13:01:00,60.9198,11.7103,Elverum
2005-07-21,2005-07-21 13:01:00,60.8603,12.2371,Åsnes
2005-07-21,2005-07-21 14:55:10,59.9655,11.6781,Aurskog-Høland
2005-07-21,2005-07-21 15:41:29,59.8617,11.6301,Aurskog-Høland
2005-07-21,2005-07-21 15:43:22,59.858,11.6483,Aurskog-Høland
2005-07-21,2005-07-21 15:43:22,59.8313,11.7418,Aurskog-Høland
2005-07-21,2005-07-21 15:43:22,60.1176,11.1174,Ullensaker
2005-07-21,2005-07-21 15:43:46,60.3349,11.8862,Kongsvinger
2005-07-21,2005-07-21 15:48:43,60.2515,11.9603,Kongsvinger
2005-07-21,2005-07-21 15:52:40,58.8754,6.726,Sirdal
2005-07-21,2005-07-21 15:52:40,58.8889,6.823,Sirdal
2005-07-21,2005-07-21 15:59:50,58.922,6.562,Gjesdal
2005-07-21,2005-07-21 16:13:53,60.2289,11.504,Nes
2005-07-21,2005-07-21 16:17:05,60.2166,11.577,Nes
2005-07-21,2005-07-21 16:17:05,60.2158,11.5818,Nes
2005-07-21,2005-07-21 16:17:08,58.347,7.3959,Audnedal
2005-07-21,2005-07-21 16:17:29,59.7437,11.2915,Trøgstad
2005-07-21,2005-07-21 16:19:22,59.8322,11.3171,Aurskog-Høland
2005-07-21,2005-07-21 16:19:45,58.7108,6.78,Sirdal
2005-07-21,2005-07-21 16:21:41,59.7149,11.3348,Trøgstad
2005-07-21,2005-07-21 16:22:33,58.7176,6.7579,Sirdal
2005-07-21,2005-07-21 16:27:50,59.7116,11.1214,Enebakk
2005-07-21,2005-07-21 16:30:16,60.1686,11.4932,Nes
2005-07-21,2005-07-21 16:30:16,60.1815,11.5909,Sør-Odal
2005-07-21,2005-07-21 16:30:23,59.7183,11.0753,Enebakk
