dato,timestamp,lat,lon,kommune
2011-02-08,2011-02-08 06:43:25,60.4297,7.3375,Eidfjord
2011-02-08,2011-02-08 06:51:34,65.413,11.7778,Brønnøy
2011-02-08,2011-02-08 06:51:34,65.2194,12.2927,Bindal
2011-02-08,2011-02-08 07:41:22,64.3643,10.9128,Flatanger
2011-02-08,2011-02-08 07:45:53,64.3475,11.0075,Flatanger
2011-02-08,2011-02-08 07:45:53,64.3549,10.6684,Osen
2011-02-08,2011-02-08 08:21:15,65.2183,12.4548,Bindal
2011-02-08,2011-02-08 08:25:40,65.2191,12.5079,Bindal
2011-02-08,2011-02-08 09:16:05,60.1614,5.2735,Os
2011-02-08,2011-02-08 11:40:40,64.3737,10.8635,Flatanger
2011-02-08,2011-02-08 11:45:22,64.3571,10.9718,Flatanger
2011-02-08,2011-02-08 11:45:22,64.2725,10.6018,Osen
2011-02-08,2011-02-08 13:39:03,59.2279,6.1758,Hjelmeland
2011-02-08,2011-02-08 13:46:51,59.24,6.3881,Hjelmeland
2011-02-08,2011-02-08 13:46:51,59.5922,7.4015,Bykle
2011-02-08,2011-02-08 18:33:16,63.2692,8.5331,Aure
2011-02-08,2011-02-08 18:33:16,63.402,9.9312,Orkdal
