dato,timestamp,lat,lon,kommune
2014-06-27,2014-06-27 02:41:21,59.4142,10.9237,Våler
2014-06-27,2014-06-27 06:15:28,59.434,11.1408,Skiptvet
2014-06-27,2014-06-27 09:27:31,60.4815,10.56,Gran
2014-06-27,2014-06-27 09:57:08,60.1249,11.5934,Nes
2014-06-27,2014-06-27 10:13:09,59.816,11.7798,Aurskog-Høland
2014-06-27,2014-06-27 10:27:41,59.8993,11.4971,Aurskog-Høland
2014-06-27,2014-06-27 10:32:04,59.9213,10.9928,Lørenskog
2014-06-27,2014-06-27 10:45:55,59.5527,11.1721,Askim
2014-06-27,2014-06-27 11:59:42,59.6413,11.5887,Marker
2014-06-27,2014-06-27 12:30:21,60.468,5.8476,Samnanger
2014-06-27,2014-06-27 15:11:26,62.2704,7.0259,Norddal
2014-06-27,2014-06-27 15:11:26,62.3313,6.9964,Stranda
2014-06-27,2014-06-27 15:11:26,62.4022,7.0293,Stordal
2014-06-27,2014-06-27 15:38:24,60.5291,10.7163,Østre Toten
2014-06-27,2014-06-27 23:06:39,58.3518,8.3507,Grimstad
