dato,timestamp,lat,lon
2020-06-08,2020-06-08 11:47:51,60.0356,26.1721
2020-06-08,2020-06-08 12:16:57,60.4306,25.3359
2020-06-08,2020-06-08 12:20:08,59.9053,25.9127
2020-06-08,2020-06-08 12:25:13,59.9023,25.9593
2020-06-08,2020-06-08 12:30:37,59.9293,26.0713
2020-06-08,2020-06-08 12:35:18,59.9824,26.1891
2020-06-08,2020-06-08 12:35:18,59.9869,26.1857
2020-06-08,2020-06-08 12:35:18,59.9881,26.1879
2020-06-08,2020-06-08 12:36:54,59.9936,26.1289
2020-06-08,2020-06-08 12:36:54,60.019,26.1736
2020-06-08,2020-06-08 12:36:54,59.9882,26.1946
2020-06-08,2020-06-08 12:39:09,60.0261,26.2573
2020-06-08,2020-06-08 12:39:09,60.0005,26.216
2020-06-08,2020-06-08 12:40:52,59.9625,26.0911
2020-06-08,2020-06-08 12:44:52,59.9186,26.0265
2020-06-08,2020-06-08 12:57:11,60.1114,26.4709
2020-06-08,2020-06-08 13:09:49,60.0023,26.2775
2020-06-08,2020-06-08 13:14:23,60.0346,26.3749
2020-06-08,2020-06-08 13:18:28,60.2427,26.3458
2020-06-08,2020-06-08 13:18:28,60.2528,26.6376
2020-06-08,2020-06-08 13:18:28,60.1675,26.195
2020-06-08,2020-06-08 13:19:13,60.0869,26.2701
2020-06-08,2020-06-08 13:19:27,60.1029,26.4635
2020-06-08,2020-06-08 13:22:35,60.2643,26.8186
2020-06-08,2020-06-08 13:28:01,60.1076,26.5374
2020-06-08,2020-06-08 13:29:47,60.4846,26.5345
2020-06-08,2020-06-08 13:30:04,60.0245,26.3359
2020-06-08,2020-06-08 13:32:49,60.3932,26.5728
2020-06-08,2020-06-08 13:32:49,60.3834,26.5296
2020-06-08,2020-06-08 13:32:49,59.9973,26.3383
2020-06-08,2020-06-08 13:33:49,60.1258,26.6005
2020-06-08,2020-06-08 13:33:59,60.1549,26.5743
2020-06-08,2020-06-08 13:37:43,60.2961,26.8464
2020-06-08,2020-06-08 13:41:26,60.1658,26.6644
2020-06-08,2020-06-08 13:43:03,60.1178,26.4826
2020-06-08,2020-06-08 13:43:03,60.1829,26.7688
2020-06-08,2020-06-08 13:43:19,60.2777,26.8232
2020-06-08,2020-06-08 13:43:20,60.5638,26.8778
2020-06-08,2020-06-08 13:43:29,60.0052,26.2873
2020-06-08,2020-06-08 13:46:42,60.1579,26.6777
2020-06-08,2020-06-08 13:49:29,60.1666,26.782
2020-06-08,2020-06-08 13:50:33,60.1078,26.5005
2020-06-08,2020-06-08 13:51:25,60.1484,26.7479
2020-06-08,2020-06-08 13:51:35,60.1399,26.7392
2020-06-08,2020-06-08 13:52:07,60.2914,26.6943
2020-06-08,2020-06-08 13:52:07,60.2695,26.6815
2020-06-08,2020-06-08 13:52:07,60.2818,26.6715
2020-06-08,2020-06-08 13:53:28,60.1633,26.8642
2020-06-08,2020-06-08 13:54:37,60.1299,26.5823
2020-06-08,2020-06-08 13:56:18,60.101,26.4089
2020-06-08,2020-06-08 13:56:35,60.3393,26.9658
2020-06-08,2020-06-08 13:56:35,60.4664,26.9782
2020-06-08,2020-06-08 13:56:35,60.4647,27.0148
2020-06-08,2020-06-08 13:56:35,60.3987,27.0916
2020-06-08,2020-06-08 13:56:36,60.5116,27.0242
2020-06-08,2020-06-08 13:58:42,60.2003,26.6758
2020-06-08,2020-06-08 13:58:59,60.1834,26.9168
2020-06-08,2020-06-08 13:58:59,60.193,27.0083
2020-06-08,2020-06-08 13:58:59,60.1933,26.9502
2020-06-08,2020-06-08 14:00:55,60.2873,26.726
2020-06-08,2020-06-08 14:00:56,60.6399,26.9822
2020-06-08,2020-06-08 14:00:56,60.3614,27.0284
2020-06-08,2020-06-08 14:01:18,60.2152,26.8514
2020-06-08,2020-06-08 14:01:55,60.0985,26.4664
2020-06-08,2020-06-08 14:02:00,60.1795,26.9453
2020-06-08,2020-06-08 14:02:14,60.2257,26.8393
2020-06-08,2020-06-08 14:02:14,60.192,26.9528
2020-06-08,2020-06-08 14:03:03,60.1827,26.9771
2020-06-08,2020-06-08 14:03:16,60.1998,26.9835
2020-06-08,2020-06-08 14:03:16,60.1962,26.9918
2020-06-08,2020-06-08 14:03:16,60.2026,26.9378
2020-06-08,2020-06-08 14:03:44,60.192,26.9843
2020-06-08,2020-06-08 14:04:18,60.2401,26.8669
2020-06-08,2020-06-08 14:05:16,60.1919,26.9938
2020-06-08,2020-06-08 14:05:40,60.1846,26.9542
2020-06-08,2020-06-08 14:05:55,60.1842,27.0289
2020-06-08,2020-06-08 14:05:55,60.2092,26.9894
2020-06-08,2020-06-08 14:05:55,60.2084,26.9924
2020-06-08,2020-06-08 14:06:15,60.2235,27.0093
2020-06-08,2020-06-08 14:06:37,60.2405,27.0987
2020-06-08,2020-06-08 14:06:58,60.191,27.0015
2020-06-08,2020-06-08 14:07:03,60.2553,27.0998
2020-06-08,2020-06-08 14:07:12,60.2435,27.0474
2020-06-08,2020-06-08 14:07:12,60.2304,26.9989
2020-06-08,2020-06-08 14:07:12,60.2315,27.0074
2020-06-08,2020-06-08 14:07:12,60.4044,27.0945
2020-06-08,2020-06-08 14:07:12,60.2373,26.795
2020-06-08,2020-06-08 14:07:12,60.2414,27.0411
2020-06-08,2020-06-08 14:07:51,60.2247,27.0682
2020-06-08,2020-06-08 14:07:56,60.2006,27.0528
2020-06-08,2020-06-08 14:07:56,60.2211,27.0878
2020-06-08,2020-06-08 14:08:39,60.2132,27.0733
2020-06-08,2020-06-08 14:08:42,60.1909,27.0226
2020-06-08,2020-06-08 14:09:44,60.2372,27.0907
2020-06-08,2020-06-08 14:10:00,60.2866,26.6147
2020-06-08,2020-06-08 14:11:11,60.2406,27.0263
2020-06-08,2020-06-08 14:11:28,60.2096,26.9968
2020-06-08,2020-06-08 14:13:23,60.2241,27.0053
2020-06-08,2020-06-08 14:13:37,60.2182,27.0427
2020-06-08,2020-06-08 14:14:35,60.2125,27.0969
2020-06-08,2020-06-08 14:15:03,60.2649,27.1054
2020-06-08,2020-06-08 14:15:14,60.2938,27.1051
2020-06-08,2020-06-08 14:15:24,60.2496,27.1189
2020-06-08,2020-06-08 14:15:30,60.2877,27.0037
2020-06-08,2020-06-08 14:15:39,60.2479,27.0885
2020-06-08,2020-06-08 14:16:17,60.259,27.1515
2020-06-08,2020-06-08 14:16:25,60.242,26.9299
2020-06-08,2020-06-08 14:16:25,60.236,27.0774
2020-06-08,2020-06-08 14:16:54,60.2088,27.0457
2020-06-08,2020-06-08 14:17:04,60.2933,27.1512
2020-06-08,2020-06-08 14:17:11,60.238,26.9019
2020-06-08,2020-06-08 14:17:12,60.2798,26.5882
2020-06-08,2020-06-08 14:17:33,60.2864,27.1874
2020-06-08,2020-06-08 14:17:33,60.2847,27.1804
2020-06-08,2020-06-08 14:18:08,60.2491,26.8933
2020-06-08,2020-06-08 14:18:30,60.2942,27.1407
2020-06-08,2020-06-08 14:18:30,60.2637,27.165
2020-06-08,2020-06-08 14:18:46,60.258,27.1625
2020-06-08,2020-06-08 14:18:50,60.2594,27.0831
2020-06-08,2020-06-08 14:18:50,60.2615,27.0823
2020-06-08,2020-06-08 14:18:58,60.2703,27.1331
2020-06-08,2020-06-08 14:18:59,60.2939,27.1583
2020-06-08,2020-06-08 14:18:59,60.2676,27.2006
2020-06-08,2020-06-08 14:19:14,60.26,27.1817
2020-06-08,2020-06-08 14:19:43,60.3029,27.1304
2020-06-08,2020-06-08 14:19:43,60.2816,27.1581
2020-06-08,2020-06-08 14:19:43,60.2929,27.1072
2020-06-08,2020-06-08 14:19:43,60.2824,27.1626
2020-06-08,2020-06-08 14:20:25,60.3673,27.1786
2020-06-08,2020-06-08 14:20:34,60.2711,27.0951
2020-06-08,2020-06-08 14:20:42,60.2762,27.0529
2020-06-08,2020-06-08 14:20:50,60.2937,27.1211
2020-06-08,2020-06-08 14:20:50,60.3132,27.1799
2020-06-08,2020-06-08 14:21:09,60.2579,27.0861
2020-06-08,2020-06-08 14:22:18,60.2638,27.0841
2020-06-08,2020-06-08 14:23:26,60.2914,27.1817
2020-06-08,2020-06-08 14:23:26,60.282,27.145
2020-06-08,2020-06-08 14:24:28,60.2764,27.0735
2020-06-08,2020-06-08 14:24:41,60.3128,27.1871
2020-06-08,2020-06-08 14:24:41,60.3472,27.2095
2020-06-08,2020-06-08 14:24:59,60.2681,27.2401
2020-06-08,2020-06-08 14:24:59,60.3184,27.2473
2020-06-08,2020-06-08 14:24:59,60.2977,27.1942
2020-06-08,2020-06-08 14:24:59,60.3118,27.2193
2020-06-08,2020-06-08 14:25:16,60.2737,27.0933
2020-06-08,2020-06-08 14:25:46,60.3372,27.2611
2020-06-08,2020-06-08 14:25:46,60.334,27.262
2020-06-08,2020-06-08 14:25:46,60.3121,27.2309
2020-06-08,2020-06-08 14:26:00,60.3004,27.1599
2020-06-08,2020-06-08 14:26:01,60.3227,27.2064
2020-06-08,2020-06-08 14:26:17,60.3432,27.2475
2020-06-08,2020-06-08 14:26:22,60.3913,27.3499
2020-06-08,2020-06-08 14:26:22,60.3104,27.2346
2020-06-08,2020-06-08 14:26:22,60.3777,27.3322
2020-06-08,2020-06-08 14:26:22,60.3104,27.1037
2020-06-08,2020-06-08 14:26:22,60.3168,27.2468
2020-06-08,2020-06-08 14:26:22,60.3208,27.2564
