dato,timestamp,lat,lon,kommune
2014-06-29,2014-06-29 08:34:16,69.1099,23.6945,Guovdageaidnu  Kautokeino
2014-06-29,2014-06-29 09:57:37,62.7114,8.6359,Sunndal
2014-06-29,2014-06-29 09:57:37,62.6564,8.5511,Sunndal
2014-06-29,2014-06-29 10:02:40,61.128,8.0973,Lærdal
2014-06-29,2014-06-29 10:02:40,62.7013,8.6386,Sunndal
2014-06-29,2014-06-29 10:02:40,62.7392,8.5162,Sunndal
2014-06-29,2014-06-29 10:02:40,62.7009,8.6607,Sunndal
2014-06-29,2014-06-29 10:02:40,62.6753,8.7164,Sunndal
2014-06-29,2014-06-29 10:18:14,62.6753,7.3471,Molde
2014-06-29,2014-06-29 10:18:14,62.7741,8.3518,Sunndal
2014-06-29,2014-06-29 10:18:14,62.8672,7.6105,Gjemnes
2014-06-29,2014-06-29 10:18:14,62.8622,7.5487,Gjemnes
2014-06-29,2014-06-29 10:21:11,62.7678,7.645,Molde
2014-06-29,2014-06-29 10:22:57,62.7906,7.6185,Molde
2014-06-29,2014-06-29 10:26:28,62.8247,7.572,Molde
2014-06-29,2014-06-29 10:26:28,62.7355,7.5435,Molde
2014-06-29,2014-06-29 10:26:28,62.8392,7.3815,Fræna
2014-06-29,2014-06-29 10:26:28,62.8102,7.5965,Molde
2014-06-29,2014-06-29 10:26:28,62.7387,7.6529,Molde
2014-06-29,2014-06-29 10:29:41,62.8121,7.6375,Molde
2014-06-29,2014-06-29 10:29:41,62.7158,7.7582,Nesset
2014-06-29,2014-06-29 10:29:41,62.8267,7.5397,Molde
2014-06-29,2014-06-29 10:29:41,62.9018,7.5204,Eide
2014-06-29,2014-06-29 10:29:41,62.9283,7.7235,Gjemnes
2014-06-29,2014-06-29 10:34:40,61.2342,5.7346,Høyanger
2014-06-29,2014-06-29 10:34:45,62.7788,8.3761,Sunndal
2014-06-29,2014-06-29 10:34:45,62.6857,7.7734,Rauma
2014-06-29,2014-06-29 10:34:45,62.8909,8.3523,Tingvoll
2014-06-29,2014-06-29 10:37:04,61.2283,5.3646,Hyllestad
2014-06-29,2014-06-29 10:37:04,61.2099,5.6228,Fjaler
2014-06-29,2014-06-29 10:37:04,61.1929,5.5671,Fjaler
2014-06-29,2014-06-29 10:38:05,62.5724,7.7639,Rauma
2014-06-29,2014-06-29 10:42:17,62.6758,7.7244,Rauma
2014-06-29,2014-06-29 10:42:17,62.7516,7.5883,Molde
2014-06-29,2014-06-29 10:45:02,62.833,7.5681,Gjemnes
2014-06-29,2014-06-29 10:45:02,62.8208,7.603,Molde
2014-06-29,2014-06-29 10:45:02,62.8317,7.5919,Gjemnes
2014-06-29,2014-06-29 10:45:02,62.3789,7.2341,Stordal
2014-06-29,2014-06-29 10:45:25,62.7822,7.8649,Nesset
2014-06-29,2014-06-29 10:45:25,62.7628,7.6177,Molde
2014-06-29,2014-06-29 10:45:25,62.7373,7.6168,Molde
2014-06-29,2014-06-29 10:45:25,62.739,7.6219,Molde
2014-06-29,2014-06-29 10:47:20,62.8041,7.6365,Molde
2014-06-29,2014-06-29 10:47:20,62.8491,7.475,Gjemnes
2014-06-29,2014-06-29 10:47:20,62.4631,7.7436,Rauma
2014-06-29,2014-06-29 10:47:20,62.8155,7.7533,Molde
2014-06-29,2014-06-29 10:48:32,62.7255,7.6493,Molde
2014-06-29,2014-06-29 10:49:37,62.4999,7.8577,Rauma
2014-06-29,2014-06-29 10:49:37,62.4941,7.8598,Rauma
2014-06-29,2014-06-29 10:50:24,62.6319,7.9486,Nesset
2014-06-29,2014-06-29 10:50:24,62.8067,7.6157,Molde
2014-06-29,2014-06-29 10:50:24,62.8225,7.5933,Molde
2014-06-29,2014-06-29 10:52:46,62.7333,7.6507,Molde
2014-06-29,2014-06-29 10:55:19,62.6865,7.636,Rauma
2014-06-29,2014-06-29 10:55:19,62.663,7.407,Molde
2014-06-29,2014-06-29 10:55:19,62.695,7.6002,Rauma
2014-06-29,2014-06-29 10:57:12,62.7426,7.5955,Molde
2014-06-29,2014-06-29 10:57:12,62.7328,7.6066,Molde
2014-06-29,2014-06-29 10:57:12,62.7203,7.3742,Molde
2014-06-29,2014-06-29 10:57:12,62.7251,7.6224,Molde
2014-06-29,2014-06-29 11:00:34,61.1855,6.2632,Balestrand
2014-06-29,2014-06-29 11:08:57,63.0331,8.2219,Halsa
2014-06-29,2014-06-29 11:11:01,62.4694,6.9531,Ørskog
2014-06-29,2014-06-29 11:14:07,63.0281,8.1942,Tingvoll
2014-06-29,2014-06-29 11:14:07,63.129,8.1478,Halsa
2014-06-29,2014-06-29 11:14:07,63.0865,8.1458,Tingvoll
2014-06-29,2014-06-29 11:17:14,60.7549,5.6733,Modalen
2014-06-29,2014-06-29 11:22:07,62.9526,7.8993,Gjemnes
2014-06-29,2014-06-29 11:22:07,62.8511,7.9703,Gjemnes
2014-06-29,2014-06-29 11:22:07,62.8958,7.9521,Gjemnes
2014-06-29,2014-06-29 11:22:07,62.8896,7.9489,Gjemnes
2014-06-29,2014-06-29 11:22:07,62.909,7.9011,Gjemnes
2014-06-29,2014-06-29 11:24:11,62.9424,7.9496,Gjemnes
2014-06-29,2014-06-29 11:24:11,62.1121,8.2124,Lesja
2014-06-29,2014-06-29 11:24:11,62.8512,7.9827,Gjemnes
2014-06-29,2014-06-29 11:24:11,62.8915,7.9268,Gjemnes
2014-06-29,2014-06-29 11:26:40,62.9113,7.769,Gjemnes
2014-06-29,2014-06-29 11:26:40,62.7804,7.5498,Molde
2014-06-29,2014-06-29 11:26:40,62.8878,7.894,Gjemnes
2014-06-29,2014-06-29 11:30:12,62.7356,8.0341,Nesset
2014-06-29,2014-06-29 11:30:12,62.761,8.1416,Nesset
2014-06-29,2014-06-29 11:31:50,62.8318,8.3482,Tingvoll
2014-06-29,2014-06-29 11:34:08,62.8929,9.7666,Rennebu
2014-06-29,2014-06-29 11:34:08,62.7927,7.8634,Nesset
2014-06-29,2014-06-29 11:34:08,62.7943,7.8467,Nesset
2014-06-29,2014-06-29 11:34:08,62.8821,9.4723,Rennebu
2014-06-29,2014-06-29 11:34:08,62.7834,7.8917,Nesset
2014-06-29,2014-06-29 11:34:08,62.7938,7.8345,Nesset
2014-06-29,2014-06-29 11:36:47,60.4012,5.7025,Samnanger
2014-06-29,2014-06-29 11:36:47,60.5833,5.9795,Voss
2014-06-29,2014-06-29 11:36:47,60.5892,5.9918,Voss
2014-06-29,2014-06-29 11:36:47,60.6024,6.0272,Voss
2014-06-29,2014-06-29 11:37:02,62.8177,7.882,Nesset
2014-06-29,2014-06-29 11:37:02,62.7779,7.8908,Nesset
2014-06-29,2014-06-29 11:37:02,62.7891,7.8483,Nesset
2014-06-29,2014-06-29 11:37:02,62.6184,7.9061,Nesset
2014-06-29,2014-06-29 11:37:02,62.8996,7.5154,Eide
2014-06-29,2014-06-29 11:37:02,62.7873,7.9093,Nesset
2014-06-29,2014-06-29 11:37:02,62.8336,7.8093,Gjemnes
2014-06-29,2014-06-29 11:37:02,62.8212,7.8476,Nesset
2014-06-29,2014-06-29 11:37:51,62.8415,7.5962,Gjemnes
2014-06-29,2014-06-29 11:38:07,62.4231,7.0521,Ørskog
2014-06-29,2014-06-29 11:39:49,62.7881,7.7924,Nesset
2014-06-29,2014-06-29 11:39:49,62.4693,9.9487,Oppdal
2014-06-29,2014-06-29 11:39:49,62.7964,7.889,Nesset
2014-06-29,2014-06-29 11:40:10,60.573,6.1007,Voss
2014-06-29,2014-06-29 11:40:55,62.8263,7.5497,Molde
2014-06-29,2014-06-29 11:41:47,61.311,5.5978,Fjaler
2014-06-29,2014-06-29 11:41:47,61.311,5.8415,Gaular
2014-06-29,2014-06-29 11:41:47,61.251,5.7359,Gaular
2014-06-29,2014-06-29 11:41:47,61.3136,5.9321,Gaular
2014-06-29,2014-06-29 11:41:47,61.3287,5.6749,Gaular
2014-06-29,2014-06-29 11:41:47,61.2897,5.8796,Gaular
2014-06-29,2014-06-29 11:42:44,62.7468,7.1733,Molde
2014-06-29,2014-06-29 11:42:44,62.7641,6.8141,Midsund
2014-06-29,2014-06-29 11:42:57,62.8895,7.8527,Gjemnes
2014-06-29,2014-06-29 11:43:07,61.2746,5.7629,Gaular
2014-06-29,2014-06-29 11:43:55,62.8247,7.8833,Nesset
2014-06-29,2014-06-29 11:43:55,62.7624,7.9003,Nesset
2014-06-29,2014-06-29 11:43:55,62.8517,7.8533,Gjemnes
2014-06-29,2014-06-29 11:44:32,62.759,7.1861,Molde
2014-06-29,2014-06-29 11:44:32,62.9027,6.8674,Fræna
2014-06-29,2014-06-29 11:44:32,62.6306,7.1237,Vestnes
2014-06-29,2014-06-29 11:44:32,62.7539,7.1946,Molde
2014-06-29,2014-06-29 11:44:32,62.7616,7.2467,Molde
2014-06-29,2014-06-29 11:44:43,62.8544,7.7949,Gjemnes
2014-06-29,2014-06-29 11:44:43,62.8478,7.8792,Gjemnes
2014-06-29,2014-06-29 11:44:43,62.8091,7.8989,Nesset
2014-06-29,2014-06-29 11:45:14,62.8446,7.8885,Gjemnes
2014-06-29,2014-06-29 11:45:14,62.8526,7.8816,Gjemnes
2014-06-29,2014-06-29 11:45:49,62.7717,7.1562,Molde
2014-06-29,2014-06-29 11:45:49,62.7728,7.0422,Fræna
2014-06-29,2014-06-29 11:45:49,62.7238,7.1869,Molde
2014-06-29,2014-06-29 11:45:49,62.751,7.0724,Molde
2014-06-29,2014-06-29 11:45:55,62.8156,7.8553,Nesset
2014-06-29,2014-06-29 11:46:48,61.332,5.9441,Gaular
2014-06-29,2014-06-29 11:46:48,61.3277,5.9745,Gaular
2014-06-29,2014-06-29 11:46:48,61.2037,6.132,Høyanger
2014-06-29,2014-06-29 11:46:48,61.1734,6.3347,Balestrand
2014-06-29,2014-06-29 11:46:55,62.8245,7.8405,Nesset
2014-06-29,2014-06-29 11:46:55,62.8887,7.793,Gjemnes
2014-06-29,2014-06-29 11:46:55,62.8357,7.8673,Gjemnes
2014-06-29,2014-06-29 11:46:55,62.8018,7.8069,Nesset
2014-06-29,2014-06-29 11:47:15,62.7512,7.2036,Molde
2014-06-29,2014-06-29 11:47:15,62.7584,7.1954,Molde
2014-06-29,2014-06-29 11:47:15,62.7509,7.1388,Molde
2014-06-29,2014-06-29 11:47:15,62.7531,7.1868,Molde
2014-06-29,2014-06-29 11:47:45,62.7874,7.9108,Nesset
2014-06-29,2014-06-29 11:48:05,62.8111,7.1552,Fræna
2014-06-29,2014-06-29 11:48:28,62.8216,7.8316,Nesset
2014-06-29,2014-06-29 11:48:28,62.8395,7.8273,Gjemnes
2014-06-29,2014-06-29 11:49:22,62.833,7.8309,Gjemnes
2014-06-29,2014-06-29 11:49:22,62.8738,7.8134,Gjemnes
2014-06-29,2014-06-29 11:49:22,62.8523,7.8173,Gjemnes
2014-06-29,2014-06-29 11:49:22,62.819,7.8514,Nesset
2014-06-29,2014-06-29 11:49:22,62.8344,7.8788,Gjemnes
2014-06-29,2014-06-29 11:49:23,62.9118,7.7949,Gjemnes
2014-06-29,2014-06-29 11:49:25,62.789,7.173,Fræna
2014-06-29,2014-06-29 11:49:25,62.7757,7.0926,Fræna
2014-06-29,2014-06-29 11:49:25,62.7466,7.2332,Molde
2014-06-29,2014-06-29 11:50:12,62.8728,7.6496,Gjemnes
2014-06-29,2014-06-29 11:50:12,62.8313,7.877,Gjemnes
2014-06-29,2014-06-29 11:50:48,61.4751,5.4573,Naustdal
2014-06-29,2014-06-29 11:50:48,61.3503,5.8029,Gaular
2014-06-29,2014-06-29 11:50:48,61.337,5.7212,Gaular
2014-06-29,2014-06-29 11:51:03,62.6029,6.22,Haram
2014-06-29,2014-06-29 11:51:03,62.7767,7.1685,Fræna
2014-06-29,2014-06-29 11:51:16,62.4803,9.3326,Oppdal
2014-06-29,2014-06-29 11:51:16,62.9188,7.8041,Gjemnes
2014-06-29,2014-06-29 11:51:16,62.9198,8.0341,Gjemnes
2014-06-29,2014-06-29 11:52:26,63.1231,8.5883,Halsa
2014-06-29,2014-06-29 11:52:26,62.8552,7.816,Gjemnes
2014-06-29,2014-06-29 11:52:26,62.7698,7.9649,Nesset
2014-06-29,2014-06-29 11:52:26,62.8058,7.9017,Nesset
2014-06-29,2014-06-29 11:52:26,62.9335,7.6551,Gjemnes
2014-06-29,2014-06-29 11:52:42,62.6457,7.1285,Vestnes
2014-06-29,2014-06-29 11:52:42,62.7966,7.0894,Fræna
2014-06-29,2014-06-29 11:54:11,62.8659,7.7689,Molde
2014-06-29,2014-06-29 11:54:11,62.8033,7.8723,Nesset
2014-06-29,2014-06-29 11:54:11,62.8928,7.6647,Gjemnes
2014-06-29,2014-06-29 11:54:11,62.8355,7.8632,Gjemnes
