dato,timestamp,lat,lon,kommune
2011-10-09,2011-10-09 18:38:42,62.6817,6.7245,Midsund
2011-10-09,2011-10-09 21:09:59,61.1697,5.3577,Hyllestad
2011-10-09,2011-10-09 21:55:52,62.8898,6.989,Fræna
2011-10-09,2011-10-09 22:30:06,64.0822,9.8209,Åfjord
2011-10-09,2011-10-09 23:01:31,61.9307,5.2903,Vågsøy
2011-10-09,2011-10-09 23:01:31,61.8859,5.2503,Bremanger
2011-10-09,2011-10-09 23:01:31,61.9314,5.0101,Vågsøy
2011-10-09,2011-10-09 23:29:31,65.0347,12.822,Bindal
2011-10-09,2011-10-09 23:56:31,62.4602,6.7277,Sykkylven
2011-10-09,2011-10-09 23:59:14,63.1482,9.7025,Meldal
