dato,timestamp,lat,lon,kommune
2012-06-16,2012-06-16 02:40:54,58.5905,8.733,Froland
2012-06-16,2012-06-16 02:44:22,58.6102,8.6441,Froland
2012-06-16,2012-06-16 02:44:22,59.4842,5.8747,Vindafjord
2012-06-16,2012-06-16 02:44:22,58.5997,8.7559,Tvedestrand
2012-06-16,2012-06-16 02:44:22,58.845,8.2259,Åmli
2012-06-16,2012-06-16 02:44:22,58.5975,8.7292,Froland
2012-06-16,2012-06-16 02:48:37,58.5931,8.6396,Froland
2012-06-16,2012-06-16 03:19:03,58.8625,8.9075,Gjerstad
2012-06-16,2012-06-16 03:19:03,58.8671,8.8975,Gjerstad
2012-06-16,2012-06-16 03:19:03,58.8743,8.9128,Gjerstad
2012-06-16,2012-06-16 03:30:42,58.6683,8.8378,Vegårshei
2012-06-16,2012-06-16 03:30:42,58.6764,8.8765,Tvedestrand
2012-06-16,2012-06-16 03:31:19,58.8778,8.8314,Gjerstad
2012-06-16,2012-06-16 03:31:19,58.8856,8.8295,Gjerstad
2012-06-16,2012-06-16 03:31:19,58.9304,8.9586,Gjerstad
2012-06-16,2012-06-16 03:33:50,58.6921,8.9015,Vegårshei
2012-06-16,2012-06-16 03:33:50,58.6969,8.8934,Vegårshei
2012-06-16,2012-06-16 04:05:27,58.8307,8.9499,Vegårshei
2012-06-16,2012-06-16 04:05:27,58.801,9.0724,Gjerstad
2012-06-16,2012-06-16 04:05:27,58.8353,8.9178,Vegårshei
2012-06-16,2012-06-16 04:05:28,58.8294,9.045,Gjerstad
2012-06-16,2012-06-16 04:24:49,58.9297,9.2315,Kragerø
2012-06-16,2012-06-16 04:24:49,58.9101,9.2832,Kragerø
2012-06-16,2012-06-16 04:40:16,59.1757,9.0709,Drangedal
2012-06-16,2012-06-16 04:40:16,59.0306,9.2455,Drangedal
2012-06-16,2012-06-16 04:40:16,59.043,8.4243,Nissedal
2012-06-16,2012-06-16 04:45:46,59.2092,9.6413,Skien
2012-06-16,2012-06-16 04:48:10,59.0032,9.5277,Bamble
2012-06-16,2012-06-16 04:48:10,59.002,9.5125,Bamble
2012-06-16,2012-06-16 04:50:52,59.0992,9.1274,Drangedal
2012-06-16,2012-06-16 04:50:52,59.0069,9.5552,Bamble
