dato,timestamp,lat,lon,kommune
2008-11-15,2008-11-15 05:13:08,61.6493,5.3734,Flora
2008-11-15,2008-11-15 05:13:16,60.7649,5.3885,Masfjorden
2008-11-15,2008-11-15 06:04:16,61.6675,5.263,Flora
2008-11-15,2008-11-15 06:07:08,61.7682,6.2319,Gloppen
2008-11-15,2008-11-15 06:10:27,61.6421,6.1726,Naustdal
2008-11-15,2008-11-15 06:10:27,61.6358,6.0546,Gloppen
2008-11-15,2008-11-15 06:10:28,61.6498,6.361,Gloppen
2008-11-15,2008-11-15 06:11:21,60.3454,6.831,Ullensvang
2008-11-15,2008-11-15 06:15:02,61.7214,5.6737,Gloppen
2008-11-15,2008-11-15 06:20:46,61.7982,5.5043,Bremanger
2008-11-15,2008-11-15 06:20:46,61.7536,5.5465,Flora
2008-11-15,2008-11-15 06:20:54,61.623,5.4386,Flora
2008-11-15,2008-11-15 06:32:11,61.4545,6.4792,Førde
2008-11-15,2008-11-15 06:37:39,61.678,5.2705,Bremanger
2008-11-15,2008-11-15 06:38:51,60.7228,5.2828,Lindås
2008-11-15,2008-11-15 06:44:44,61.7616,5.1431,Bremanger
2008-11-15,2008-11-15 06:50:21,61.76,5.5195,Bremanger
2008-11-15,2008-11-15 06:55:08,61.815,5.3884,Bremanger
2008-11-15,2008-11-15 06:59:23,59.5661,6.7794,Suldal
2008-11-15,2008-11-15 06:59:23,59.5165,6.5111,Suldal
2008-11-15,2008-11-15 07:11:27,61.6423,5.3185,Flora
2008-11-15,2008-11-15 07:21:18,62.5184,6.5055,Skodje
2008-11-15,2008-11-15 07:21:18,62.4217,6.5277,Ålesund
2008-11-15,2008-11-15 07:21:18,62.5784,6.3086,Haram
2008-11-15,2008-11-15 07:25:17,62.4163,6.6212,Sykkylven
2008-11-15,2008-11-15 07:27:42,62.6005,6.4974,Haram
2008-11-15,2008-11-15 07:27:42,62.6003,6.525,Haram
2008-11-15,2008-11-15 07:28:51,60.658,5.7179,Vaksdal
