dato,timestamp,lat,lon,kommune
2008-09-05,2008-09-05 09:17:09,59.3615,5.6469,Tysvær
2008-09-05,2008-09-05 09:17:09,59.3573,5.6457,Tysvær
2008-09-05,2008-09-05 09:19:12,59.31,5.5489,Tysvær
2008-09-05,2008-09-05 13:59:18,59.8201,11.0967,Enebakk
2008-09-05,2008-09-05 13:59:18,59.7444,10.9904,Enebakk
2008-09-05,2008-09-05 13:59:18,59.7587,10.974,Enebakk
2008-09-05,2008-09-05 13:59:18,59.7948,11.2215,Enebakk
2008-09-05,2008-09-05 14:02:21,59.7417,11.2165,Enebakk
2008-09-05,2008-09-05 14:05:20,59.7114,11.1674,Enebakk
2008-09-05,2008-09-05 14:05:20,59.7201,11.1635,Enebakk
2008-09-05,2008-09-05 14:05:20,59.7177,11.1752,Enebakk
2008-09-05,2008-09-05 14:13:02,59.7517,11.2855,Trøgstad
2008-09-05,2008-09-05 14:13:02,59.7315,11.3153,Trøgstad
2008-09-05,2008-09-05 14:13:02,59.7334,11.2549,Trøgstad
2008-09-05,2008-09-05 14:13:02,60.0068,11.2571,Sørum
2008-09-05,2008-09-05 14:13:02,59.7333,11.3264,Trøgstad
2008-09-05,2008-09-05 14:13:02,59.7358,11.2886,Trøgstad
2008-09-05,2008-09-05 14:14:52,60.3535,10.1063,Ringerike
2008-09-05,2008-09-05 14:14:52,60.3023,10.3752,Jevnaker
2008-09-05,2008-09-05 14:14:52,60.3153,9.9824,Ringerike
2008-09-05,2008-09-05 14:14:52,60.3567,10.2704,Jevnaker
2008-09-05,2008-09-05 14:15:42,59.7258,11.2926,Trøgstad
2008-09-05,2008-09-05 14:15:42,59.6959,11.2939,Trøgstad
2008-09-05,2008-09-05 14:15:42,59.734,11.1955,Enebakk
2008-09-05,2008-09-05 14:17:04,59.7303,11.2544,Trøgstad
2008-09-05,2008-09-05 14:20:19,59.8022,11.3075,Aurskog-Høland
2008-09-05,2008-09-05 14:20:19,60.0435,11.8893,Eidskog
2008-09-05,2008-09-05 14:20:19,59.8146,11.4673,Aurskog-Høland
2008-09-05,2008-09-05 14:20:52,60.3278,10.2846,Jevnaker
2008-09-05,2008-09-05 14:20:52,60.6981,9.0068,Gol
2008-09-05,2008-09-05 14:23:43,60.3974,10.6979,Gran
2008-09-05,2008-09-05 14:23:43,60.2793,10.5795,Lunner
2008-09-05,2008-09-05 14:23:43,60.3218,10.0739,Ringerike
2008-09-05,2008-09-05 14:23:43,60.3001,10.2886,Jevnaker
2008-09-05,2008-09-05 14:25:37,59.9689,11.4737,Aurskog-Høland
2008-09-05,2008-09-05 14:31:21,59.6703,11.2405,Trøgstad
2008-09-05,2008-09-05 14:38:36,59.6824,11.3187,Trøgstad
2008-09-05,2008-09-05 15:05:04,60.1844,10.6108,Lunner
2008-09-05,2008-09-05 15:59:29,60.3546,11.8933,Grue
2008-09-05,2008-09-05 15:59:30,60.3334,11.8209,Sør-Odal
