dato,timestamp,lat,lon
2022-10-16,2022-10-16 00:11:17,59.2511,5.6104
2022-10-16,2022-10-16 00:14:38,58.8433,10.4247
2022-10-16,2022-10-16 00:14:38,58.8489,10.4351
2022-10-16,2022-10-16 00:14:38,58.835,10.4457
2022-10-16,2022-10-16 00:14:38,58.8648,10.4444
2022-10-16,2022-10-16 00:14:39,58.9043,10.4402
2022-10-16,2022-10-16 00:17:29,58.8926,10.3999
2022-10-16,2022-10-16 00:17:29,58.883,10.3979
2022-10-16,2022-10-16 00:17:29,58.8491,10.4952
2022-10-16,2022-10-16 00:17:29,58.8573,10.4693
2022-10-16,2022-10-16 00:17:29,58.8754,10.4693
2022-10-16,2022-10-16 00:17:29,58.8579,10.4657
2022-10-16,2022-10-16 00:17:29,58.8476,10.466
2022-10-16,2022-10-16 00:17:29,58.8471,10.4965
2022-10-16,2022-10-16 00:18:00,58.8577,10.4101
2022-10-16,2022-10-16 00:18:00,58.8669,10.4624
2022-10-16,2022-10-16 00:24:50,58.8767,10.5614
2022-10-16,2022-10-16 00:24:50,58.8704,10.5708
2022-10-16,2022-10-16 00:24:50,58.8698,10.5766
2022-10-16,2022-10-16 00:24:50,58.8639,10.5861
2022-10-16,2022-10-16 00:24:50,58.8616,10.5921
2022-10-16,2022-10-16 00:24:50,58.8635,10.5852
2022-10-16,2022-10-16 00:25:52,59.0008,10.2226
2022-10-16,2022-10-16 00:25:52,58.8736,10.5785
2022-10-16,2022-10-16 00:25:52,58.8678,10.5331
2022-10-16,2022-10-16 00:29:22,58.8867,10.5907
2022-10-16,2022-10-16 00:31:43,61.3302,20.1548
2022-10-16,2022-10-16 00:31:43,61.3329,20.175
2022-10-16,2022-10-16 00:34:53,61.3757,20.2576
2022-10-16,2022-10-16 00:34:53,61.3517,20.204
2022-10-16,2022-10-16 00:34:53,61.3783,20.2351
2022-10-16,2022-10-16 00:34:53,61.3496,20.2167
2022-10-16,2022-10-16 01:39:47,58.816,4.5728
2022-10-16,2022-10-16 01:39:47,58.8398,4.706
2022-10-16,2022-10-16 01:39:47,58.804,4.5823
2022-10-16,2022-10-16 01:39:47,58.8125,4.5606
2022-10-16,2022-10-16 01:39:48,58.7923,4.5708
2022-10-16,2022-10-16 01:39:48,58.8191,4.5725
2022-10-16,2022-10-16 01:41:25,58.8202,4.5749
2022-10-16,2022-10-16 01:41:25,58.8217,4.6352
2022-10-16,2022-10-16 01:41:25,58.8358,4.6453
2022-10-16,2022-10-16 01:43:43,58.9403,4.669
2022-10-16,2022-10-16 01:43:43,58.9066,4.6585
2022-10-16,2022-10-16 01:43:43,58.8326,4.5868
2022-10-16,2022-10-16 01:43:43,58.8345,4.5676
2022-10-16,2022-10-16 01:43:43,58.8357,4.5527
2022-10-16,2022-10-16 01:47:25,58.8443,4.5812
2022-10-16,2022-10-16 02:04:06,59.261,5.4674
2022-10-16,2022-10-16 02:29:53,57.9625,4.6633
2022-10-16,2022-10-16 02:31:31,59.6521,5.1883
2022-10-16,2022-10-16 02:31:32,59.4686,5.0413
2022-10-16,2022-10-16 02:31:32,59.4674,5.0428
2022-10-16,2022-10-16 02:31:32,59.654,5.0695
2022-10-16,2022-10-16 02:31:32,59.5111,4.981
2022-10-16,2022-10-16 02:31:32,59.4693,5.0406
2022-10-16,2022-10-16 02:34:15,57.9223,4.6348
2022-10-16,2022-10-16 02:35:08,60.1788,4.7085
2022-10-16,2022-10-16 02:36:43,57.9399,4.6662
2022-10-16,2022-10-16 02:36:43,57.9181,4.6724
2022-10-16,2022-10-16 02:36:44,57.9625,4.6903
2022-10-16,2022-10-16 02:39:20,57.9833,4.6843
2022-10-16,2022-10-16 02:39:20,57.9666,4.6743
2022-10-16,2022-10-16 02:39:20,57.9652,4.674
2022-10-16,2022-10-16 02:39:20,57.9657,4.6751
2022-10-16,2022-10-16 02:39:20,57.9663,4.6733
2022-10-16,2022-10-16 02:39:21,57.9769,4.6758
2022-10-16,2022-10-16 02:39:21,57.9763,4.6745
2022-10-16,2022-10-16 02:42:37,58.0622,4.8177
2022-10-16,2022-10-16 02:42:37,57.9831,4.7408
2022-10-16,2022-10-16 02:42:37,57.9765,4.7708
2022-10-16,2022-10-16 02:42:37,57.9944,4.7147
2022-10-16,2022-10-16 02:43:02,58.5691,4.869
2022-10-16,2022-10-16 02:43:02,58.6063,4.8735
2022-10-16,2022-10-16 02:43:02,58.569,4.87
2022-10-16,2022-10-16 02:43:58,58.6169,4.9872
2022-10-16,2022-10-16 02:44:39,58.066,4.9138
2022-10-16,2022-10-16 02:45:58,60.5379,12.4517
2022-10-16,2022-10-16 02:49:52,58.0219,4.8232
2022-10-16,2022-10-16 02:49:52,58.0056,4.7546
2022-10-16,2022-10-16 02:49:52,58.0545,4.8057
2022-10-16,2022-10-16 02:51:59,58.1178,4.8962
2022-10-16,2022-10-16 02:51:59,58.0419,4.7967
2022-10-16,2022-10-16 02:51:59,58.0883,4.8949
2022-10-16,2022-10-16 02:51:59,58.0713,4.8531
2022-10-16,2022-10-16 02:51:59,58.0689,4.8383
2022-10-16,2022-10-16 02:51:59,58.031,4.5057
2022-10-16,2022-10-16 02:51:59,58.0613,4.7928
2022-10-16,2022-10-16 02:51:59,58.0598,4.8158
2022-10-16,2022-10-16 02:53:12,58.0563,4.8023
2022-10-16,2022-10-16 02:53:12,58.0631,4.8051
2022-10-16,2022-10-16 02:55:06,58.0693,4.7882
2022-10-16,2022-10-16 02:55:06,58.0702,4.7854
2022-10-16,2022-10-16 02:55:06,58.085,4.8347
2022-10-16,2022-10-16 02:55:06,58.082,4.8187
2022-10-16,2022-10-16 02:55:06,58.0801,4.8376
2022-10-16,2022-10-16 02:55:06,58.1683,4.9087
2022-10-16,2022-10-16 02:55:06,58.0806,4.8372
2022-10-16,2022-10-16 03:04:30,58.1217,4.9689
