dato,timestamp,lat,lon,kommune
2007-08-14,2007-08-14 00:43:58,59.8378,5.4556,Stord
2007-08-14,2007-08-14 01:01:47,60.3744,6.2271,Kvam
2007-08-14,2007-08-14 01:04:29,60.411,6.2619,Kvam
2007-08-14,2007-08-14 01:05:29,60.4038,6.2418,Kvam
2007-08-14,2007-08-14 01:05:29,60.4304,6.1259,Kvam
2007-08-14,2007-08-14 01:05:29,60.4027,6.2249,Kvam
2007-08-14,2007-08-14 01:06:44,60.4379,6.2626,Kvam
2007-08-14,2007-08-14 01:06:44,60.4324,6.2696,Kvam
2007-08-14,2007-08-14 03:03:30,59.4275,5.6093,Tysvær
2007-08-14,2007-08-14 03:05:48,59.1261,5.5447,Rennesøy
2007-08-14,2007-08-14 03:11:09,59.4133,5.5661,Tysvær
2007-08-14,2007-08-14 03:17:38,59.3343,5.464,Tysvær
2007-08-14,2007-08-14 03:22:13,59.5816,5.6188,Vindafjord
2007-08-14,2007-08-14 03:22:13,59.539,5.5881,Vindafjord
2007-08-14,2007-08-14 03:22:13,59.5919,5.6422,Vindafjord
2007-08-14,2007-08-14 03:28:04,59.5027,5.5845,Vindafjord
2007-08-14,2007-08-14 03:29:18,59.5082,5.5561,Vindafjord
2007-08-14,2007-08-14 03:30:29,58.5609,5.9938,Bjerkreim
2007-08-14,2007-08-14 03:30:29,58.5578,5.9839,Bjerkreim
2007-08-14,2007-08-14 03:37:22,58.6073,6.1398,Bjerkreim
2007-08-14,2007-08-14 03:40:07,59.6915,5.6785,Kvinnherad
2007-08-14,2007-08-14 03:40:07,59.5913,5.6825,Vindafjord
2007-08-14,2007-08-14 03:40:08,59.5812,5.6649,Vindafjord
2007-08-14,2007-08-14 03:43:06,59.7552,6.0729,Kvinnherad
2007-08-14,2007-08-14 03:46:19,59.5877,5.7224,Vindafjord
2007-08-14,2007-08-14 03:46:19,59.6739,5.4205,Sveio
2007-08-14,2007-08-14 03:46:19,59.3865,7.3566,Bykle
2007-08-14,2007-08-14 03:46:19,59.6013,5.6304,Vindafjord
2007-08-14,2007-08-14 03:49:29,60.0165,5.4173,Tysnes
2007-08-14,2007-08-14 03:49:42,59.5978,5.7099,Vindafjord
2007-08-14,2007-08-14 03:51:12,59.6125,5.7092,Vindafjord
2007-08-14,2007-08-14 03:51:13,59.6454,5.7329,Vindafjord
2007-08-14,2007-08-14 03:52:50,59.5776,5.6357,Vindafjord
2007-08-14,2007-08-14 03:53:11,60.2651,5.2503,Bergen
2007-08-14,2007-08-14 03:53:21,58.4402,8.2935,Birkenes
2007-08-14,2007-08-14 03:53:21,58.6805,6.0175,Bjerkreim
2007-08-14,2007-08-14 03:55:12,59.6114,5.7088,Vindafjord
2007-08-14,2007-08-14 03:56:24,59.6044,5.7213,Vindafjord
2007-08-14,2007-08-14 03:56:24,59.6208,5.6468,Vindafjord
2007-08-14,2007-08-14 03:57:06,59.6397,5.7522,Vindafjord
2007-08-14,2007-08-14 03:57:13,58.7151,6.0106,Gjesdal
2007-08-14,2007-08-14 03:58:07,59.6057,5.7204,Vindafjord
2007-08-14,2007-08-14 03:59:30,58.2543,7.5251,Marnardal
2007-08-14,2007-08-14 03:59:43,59.6206,6.5836,Suldal
2007-08-14,2007-08-14 03:59:52,59.5713,7.5805,Tokke
2007-08-14,2007-08-14 04:05:50,59.6769,5.7707,Etne
2007-08-14,2007-08-14 04:05:50,59.6159,6.0271,Etne
2007-08-14,2007-08-14 04:06:54,60.7875,5.2685,Masfjorden
2007-08-14,2007-08-14 04:09:02,59.6887,5.8578,Etne
2007-08-14,2007-08-14 04:09:02,59.6717,5.7662,Vindafjord
2007-08-14,2007-08-14 04:09:02,59.699,5.8383,Etne
2007-08-14,2007-08-14 04:09:02,59.7099,5.8675,Etne
2007-08-14,2007-08-14 04:16:44,60.6114,5.4499,Lindås
2007-08-14,2007-08-14 04:16:44,60.3191,5.4384,Bergen
