dato,timestamp,lat,lon,kommune
2014-07-07,2014-07-07 02:18:27,58.6794,7.8886,Bygland
2014-07-07,2014-07-07 03:20:29,60.1169,11.5134,Nes
2014-07-07,2014-07-07 03:20:29,60.0721,11.8336,Sør-Odal
2014-07-07,2014-07-07 03:20:29,59.9381,11.7613,Aurskog-Høland
2014-07-07,2014-07-07 03:20:29,60.0701,12.0457,Eidskog
2014-07-07,2014-07-07 03:20:29,60.1442,10.9933,Nannestad
2014-07-07,2014-07-07 03:20:29,60.117,11.4279,Nes
2014-07-07,2014-07-07 03:20:29,60.7328,10.6714,Vestre Toten
2014-07-07,2014-07-07 03:20:29,60.1008,11.3915,Nes
2014-07-07,2014-07-07 03:23:35,60.1457,11.3239,Ullensaker
2014-07-07,2014-07-07 03:23:35,60.3575,11.1767,Eidsvoll
2014-07-07,2014-07-07 03:23:35,60.3305,11.851,Sør-Odal
2014-07-07,2014-07-07 03:23:35,60.1359,11.3858,Nes
2014-07-07,2014-07-07 03:23:35,60.1332,11.4467,Nes
2014-07-07,2014-07-07 03:23:35,60.4683,11.5604,Nord-Odal
2014-07-07,2014-07-07 03:23:35,60.5473,10.9962,Østre Toten
2014-07-07,2014-07-07 03:23:35,60.1336,11.5556,Nes
2014-07-07,2014-07-07 03:23:35,60.1455,11.5843,Nes
2014-07-07,2014-07-07 03:23:35,60.1573,11.7207,Sør-Odal
2014-07-07,2014-07-07 03:23:35,60.2071,11.8643,Sør-Odal
2014-07-07,2014-07-07 03:27:53,60.0517,11.4107,Nes
2014-07-07,2014-07-07 03:27:53,60.2169,11.3959,Nes
2014-07-07,2014-07-07 03:27:53,60.2108,11.6993,Sør-Odal
2014-07-07,2014-07-07 03:27:53,60.1619,11.6393,Sør-Odal
2014-07-07,2014-07-07 03:29:00,60.122,11.2981,Ullensaker
2014-07-07,2014-07-07 03:29:00,60.1167,11.327,Ullensaker
2014-07-07,2014-07-07 03:29:00,59.5756,11.2323,Eidsberg
2014-07-07,2014-07-07 03:29:00,60.0637,11.765,Nes
2014-07-07,2014-07-07 03:29:00,60.1425,11.5793,Nes
2014-07-07,2014-07-07 03:30:29,60.1635,11.5181,Nes
2014-07-07,2014-07-07 03:30:29,60.1953,11.8435,Sør-Odal
2014-07-07,2014-07-07 03:30:29,59.9665,11.605,Aurskog-Høland
2014-07-07,2014-07-07 03:30:29,60.5809,11.6402,Stange
2014-07-07,2014-07-07 03:30:29,60.1526,11.4943,Nes
2014-07-07,2014-07-07 03:30:29,60.3418,11.6313,Sør-Odal
2014-07-07,2014-07-07 03:30:29,60.1505,11.2616,Ullensaker
2014-07-07,2014-07-07 03:32:15,60.124,11.8187,Sør-Odal
2014-07-07,2014-07-07 03:32:15,60.1678,11.3528,Nes
2014-07-07,2014-07-07 03:33:36,60.1991,11.5327,Nes
