dato,timestamp,lat,lon,kommune
2006-12-01,2006-12-01 13:37:34,61.8055,5.0426,Bremanger
2006-12-01,2006-12-01 13:38:16,61.6522,5.1197,Flora
2006-12-01,2006-12-01 13:45:52,61.7523,5.3164,Bremanger
2006-12-01,2006-12-01 13:45:52,61.7311,5.3432,Bremanger
2006-12-01,2006-12-01 14:37:24,61.4639,6.2993,Førde
2006-12-01,2006-12-01 15:26:50,61.1515,7.1881,Sogndal
2006-12-01,2006-12-01 15:26:50,61.1745,7.1319,Sogndal
2006-12-01,2006-12-01 15:26:50,61.164,7.1534,Sogndal
2006-12-01,2006-12-01 15:29:18,61.199,6.8878,Leikanger
2006-12-01,2006-12-01 15:29:18,61.191,7.0529,Sogndal
2006-12-01,2006-12-01 15:29:18,61.1744,7.1309,Sogndal
2006-12-01,2006-12-01 15:29:18,61.1971,7.1841,Sogndal
2006-12-01,2006-12-01 16:12:29,63.9813,9.9192,Åfjord
2006-12-01,2006-12-01 16:12:29,63.9627,10.0342,Åfjord
2006-12-01,2006-12-01 16:23:30,63.6009,9.6558,Agdenes
2006-12-01,2006-12-01 17:13:04,62.5503,9.6699,Oppdal
2006-12-01,2006-12-01 18:08:56,62.6427,9.604,Oppdal
2006-12-01,2006-12-01 18:14:27,63.9129,9.4346,Bjugn
2006-12-01,2006-12-01 18:14:27,63.9105,9.4424,Bjugn
2006-12-01,2006-12-01 18:25:28,63.7046,10.7386,Leksvik
2006-12-01,2006-12-01 18:25:28,63.913,9.7618,Bjugn
2006-12-01,2006-12-01 18:27:09,63.6317,12.1899,Verdal
2006-12-01,2006-12-01 18:27:09,63.9555,9.8217,Åfjord
2006-12-01,2006-12-01 18:33:51,63.9736,9.9938,Åfjord
2006-12-01,2006-12-01 21:54:56,64.0993,10.5354,Åfjord
2006-12-01,2006-12-01 21:54:56,64.1373,10.6135,Roan
2006-12-01,2006-12-01 21:56:47,64.1376,10.7867,Namdalseid
2006-12-01,2006-12-01 21:56:47,64.1307,10.8786,Namdalseid
2006-12-01,2006-12-01 21:56:47,64.1949,10.9326,Namdalseid
2006-12-01,2006-12-01 21:56:47,64.1333,10.9382,Namdalseid
2006-12-01,2006-12-01 21:59:57,64.1559,10.7957,Namdalseid
2006-12-01,2006-12-01 22:28:06,64.5456,10.7877,Flatanger
2006-12-01,2006-12-01 22:31:26,64.1129,11.074,Verran
2006-12-01,2006-12-01 22:31:26,64.0844,10.7697,Åfjord
2006-12-01,2006-12-01 22:31:26,64.0859,10.8103,Åfjord
2006-12-01,2006-12-01 22:31:26,64.2568,10.8122,Osen
