dato,timestamp,lat,lon,kommune
2006-07-30,2006-07-30 10:11:43,62.8744,9.2867,Surnadal
2006-07-30,2006-07-30 10:16:55,62.9303,9.7718,Rennebu
2006-07-30,2006-07-30 10:16:55,62.7084,10.3847,Midtre Gauldal
2006-07-30,2006-07-30 10:16:55,62.8663,9.5269,Rennebu
2006-07-30,2006-07-30 10:21:01,62.8975,9.4796,Meldal
2006-07-30,2006-07-30 10:21:53,63.0215,10.8562,Midtre Gauldal
2006-07-30,2006-07-30 10:21:53,62.9106,9.3039,Rindal
2006-07-30,2006-07-30 10:24:20,62.9156,9.489,Meldal
2006-07-30,2006-07-30 10:29:08,62.8965,9.6123,Rennebu
2006-07-30,2006-07-30 10:29:08,62.874,9.6575,Rennebu
2006-07-30,2006-07-30 10:29:08,62.8926,9.6058,Rennebu
2006-07-30,2006-07-30 10:30:31,62.8695,9.6046,Rennebu
2006-07-30,2006-07-30 10:30:31,62.9026,9.5613,Meldal
2006-07-30,2006-07-30 10:30:31,62.8949,9.5393,Rennebu
2006-07-30,2006-07-30 10:30:31,62.8959,9.565,Rennebu
2006-07-30,2006-07-30 10:33:16,62.8635,9.5122,Rennebu
2006-07-30,2006-07-30 10:34:35,62.8477,9.6646,Rennebu
2006-07-30,2006-07-30 10:34:35,62.8508,9.669,Rennebu
2006-07-30,2006-07-30 10:35:04,62.8618,9.5862,Rennebu
2006-07-30,2006-07-30 10:36:02,62.8628,9.586,Rennebu
2006-07-30,2006-07-30 10:40:31,62.9009,9.4659,Meldal
2006-07-30,2006-07-30 10:41:52,62.844,9.5374,Rennebu
2006-07-30,2006-07-30 10:42:36,62.8551,9.5826,Rennebu
2006-07-30,2006-07-30 10:44:49,62.8807,9.6247,Rennebu
2006-07-30,2006-07-30 10:47:38,62.8753,9.5401,Rennebu
2006-07-30,2006-07-30 10:47:38,62.8593,9.5534,Rennebu
2006-07-30,2006-07-30 10:47:39,62.8091,9.4677,Oppdal
2006-07-30,2006-07-30 10:47:39,62.8572,9.565,Rennebu
2006-07-30,2006-07-30 10:50:05,62.8411,9.4666,Rennebu
2006-07-30,2006-07-30 10:51:21,62.8783,9.6243,Rennebu
2006-07-30,2006-07-30 10:54:18,62.8492,9.6917,Rennebu
2006-07-30,2006-07-30 10:54:18,62.8345,9.6096,Rennebu
2006-07-30,2006-07-30 10:56:23,62.8818,9.5995,Rennebu
2006-07-30,2006-07-30 10:56:23,62.8807,9.5987,Rennebu
2006-07-30,2006-07-30 11:00:05,62.7361,9.5644,Oppdal
2006-07-30,2006-07-30 11:00:05,62.8161,9.9284,Rennebu
2006-07-30,2006-07-30 11:02:53,62.8759,9.585,Rennebu
2006-07-30,2006-07-30 11:04:41,62.7085,10.2179,Rennebu
2006-07-30,2006-07-30 11:05:54,62.8659,9.5625,Rennebu
2006-07-30,2006-07-30 11:07:22,62.8145,9.7263,Rennebu
2006-07-30,2006-07-30 11:07:22,62.811,9.747,Rennebu
2006-07-30,2006-07-30 11:08:49,62.8166,9.7603,Rennebu
2006-07-30,2006-07-30 11:08:49,62.8034,9.7327,Rennebu
2006-07-30,2006-07-30 11:10:44,62.865,9.6609,Rennebu
2006-07-30,2006-07-30 11:10:44,62.873,9.6587,Rennebu
2006-07-30,2006-07-30 11:10:44,62.8679,9.6649,Rennebu
2006-07-30,2006-07-30 11:12:35,63.1254,9.2214,Rindal
2006-07-30,2006-07-30 11:13:49,62.787,9.8057,Rennebu
2006-07-30,2006-07-30 11:13:49,62.8318,9.7351,Rennebu
2006-07-30,2006-07-30 11:13:49,62.8358,9.7308,Rennebu
2006-07-30,2006-07-30 11:14:32,63.126,9.2049,Rindal
2006-07-30,2006-07-30 11:14:32,63.1429,9.2346,Rindal
2006-07-30,2006-07-30 11:16:10,63.1251,9.2573,Rindal
2006-07-30,2006-07-30 11:16:10,63.138,9.2298,Rindal
2006-07-30,2006-07-30 11:16:11,63.1356,9.2735,Rindal
2006-07-30,2006-07-30 11:17:22,63.1287,9.2358,Rindal
2006-07-30,2006-07-30 11:17:22,63.1363,9.2364,Rindal
2006-07-30,2006-07-30 11:17:22,63.1287,9.2874,Rindal
2006-07-30,2006-07-30 11:21:07,63.1965,9.2461,Rindal
2006-07-30,2006-07-30 11:23:20,63.1306,9.2804,Rindal
2006-07-30,2006-07-30 11:26:10,62.8493,9.7344,Rennebu
2006-07-30,2006-07-30 11:26:12,63.1338,9.2872,Rindal
2006-07-30,2006-07-30 11:26:12,63.148,9.2745,Rindal
2006-07-30,2006-07-30 11:27:30,62.7312,10.1443,Rennebu
2006-07-30,2006-07-30 11:27:30,62.8069,9.735,Rennebu
2006-07-30,2006-07-30 11:28:26,63.0754,8.947,Surnadal
2006-07-30,2006-07-30 11:28:26,63.0925,9.2006,Rindal
2006-07-30,2006-07-30 11:28:37,61.4287,7.4744,Luster
2006-07-30,2006-07-30 11:31:08,62.819,9.7818,Rennebu
2006-07-30,2006-07-30 11:31:39,62.7665,9.4015,Oppdal
2006-07-30,2006-07-30 11:31:39,63.1031,9.2809,Rindal
2006-07-30,2006-07-30 11:35:51,63.2132,9.1378,Hemne
2006-07-30,2006-07-30 11:36:18,62.8335,9.6324,Rennebu
2006-07-30,2006-07-30 11:36:45,62.8751,9.7898,Rennebu
2006-07-30,2006-07-30 11:37:28,62.8294,9.8588,Rennebu
2006-07-30,2006-07-30 11:38:40,62.7943,9.7857,Rennebu
2006-07-30,2006-07-30 11:39:33,63.1058,9.1527,Rindal
2006-07-30,2006-07-30 11:39:46,62.8576,9.7737,Rennebu
2006-07-30,2006-07-30 11:40:13,63.2705,9.4753,Orkdal
2006-07-30,2006-07-30 11:40:13,63.2567,9.4592,Orkdal
2006-07-30,2006-07-30 11:40:13,63.262,9.5125,Orkdal
2006-07-30,2006-07-30 11:40:27,62.6165,9.8111,Oppdal
2006-07-30,2006-07-30 11:41:58,62.7491,9.6594,Rennebu
2006-07-30,2006-07-30 11:41:58,62.822,9.7716,Rennebu
2006-07-30,2006-07-30 11:43:04,62.7335,10.1418,Rennebu
2006-07-30,2006-07-30 11:43:05,62.8643,9.7449,Rennebu
2006-07-30,2006-07-30 11:43:05,62.8205,10.1908,Midtre Gauldal
