dato,timestamp,lat,lon
2015-09-04,2015-09-04 00:14:47,58.1231,17.115
2015-09-04,2015-09-04 00:17:55,58.6214,10.2248
2015-09-04,2015-09-04 00:17:55,58.6364,10.0154
2015-09-04,2015-09-04 00:20:09,60.3388,12.1532
2015-09-04,2015-09-04 00:20:49,58.5996,10.1912
2015-09-04,2015-09-04 00:20:49,58.6104,10.1846
2015-09-04,2015-09-04 00:24:18,59.0262,13.457
2015-09-04,2015-09-04 00:30:19,59.0446,13.4474
2015-09-04,2015-09-04 00:30:19,58.9784,13.5729
2015-09-04,2015-09-04 00:38:46,60.1629,12.6359
2015-09-04,2015-09-04 00:39:48,58.817,9.6371
2015-09-04,2015-09-04 00:39:48,58.8035,9.5685
2015-09-04,2015-09-04 01:01:23,58.8911,18.5768
2015-09-04,2015-09-04 01:04:36,59.1782,13.7395
2015-09-04,2015-09-04 01:04:36,59.1796,13.7171
2015-09-04,2015-09-04 01:04:36,59.1965,13.6923
2015-09-04,2015-09-04 01:04:36,59.1576,13.6408
2015-09-04,2015-09-04 01:10:29,59.0384,13.3991
2015-09-04,2015-09-04 01:10:29,59.0508,13.4052
2015-09-04,2015-09-04 01:18:02,59.0801,13.4002
2015-09-04,2015-09-04 01:22:32,59.083,13.3251
2015-09-04,2015-09-04 01:25:40,59.071,13.3512
2015-09-04,2015-09-04 01:25:40,59.0643,13.3645
2015-09-04,2015-09-04 01:27:23,59.0944,13.3218
2015-09-04,2015-09-04 01:30:59,59.0725,13.3604
2015-09-04,2015-09-04 01:39:36,59.1545,10.2625
2015-09-04,2015-09-04 01:42:13,59.1215,10.2332
2015-09-04,2015-09-04 01:42:13,59.1541,10.2982
2015-09-04,2015-09-04 01:42:13,59.1361,10.3019
2015-09-04,2015-09-04 01:46:33,59.125,10.2906
2015-09-04,2015-09-04 01:46:34,59.18,10.1359
2015-09-04,2015-09-04 01:46:34,59.1156,10.2986
2015-09-04,2015-09-04 01:46:34,59.1239,10.2885
2015-09-04,2015-09-04 01:46:34,59.1487,10.2281
2015-09-04,2015-09-04 01:46:34,59.1218,10.2871
2015-09-04,2015-09-04 01:46:34,59.1879,10.2584
2015-09-04,2015-09-04 01:46:34,59.1317,10.2796
2015-09-04,2015-09-04 01:46:34,59.1259,10.2808
2015-09-04,2015-09-04 01:46:34,59.1737,10.244
2015-09-04,2015-09-04 01:49:44,59.1584,10.3032
2015-09-04,2015-09-04 01:49:44,59.1271,10.2832
2015-09-04,2015-09-04 01:49:44,59.1407,10.2809
2015-09-04,2015-09-04 01:49:44,59.1226,10.2748
2015-09-04,2015-09-04 01:51:08,60.0245,13.103
2015-09-04,2015-09-04 01:52:17,59.1503,10.1683
2015-09-04,2015-09-04 01:52:17,58.96,10.2816
2015-09-04,2015-09-04 01:52:17,59.2842,10.3933
2015-09-04,2015-09-04 01:52:17,59.1558,10.2699
2015-09-04,2015-09-04 01:52:17,59.156,10.2686
