dato,timestamp,lat,lon,kommune
2010-06-30,2010-06-30 00:03:19,60.2288,10.3146,Ringerike
2010-06-30,2010-06-30 00:03:19,60.1035,10.3972,Ringerike
2010-06-30,2010-06-30 00:03:19,60.2377,10.3139,Ringerike
2010-06-30,2010-06-30 00:03:19,60.2465,10.2612,Ringerike
2010-06-30,2010-06-30 00:04:33,60.0549,10.8094,Oslo
2010-06-30,2010-06-30 00:04:33,60.2304,10.2005,Ringerike
2010-06-30,2010-06-30 00:06:23,61.0034,9.9903,Nordre Land
2010-06-30,2010-06-30 00:09:01,60.2541,10.2785,Ringerike
2010-06-30,2010-06-30 01:24:09,60.8388,10.4508,Gjøvik
2010-06-30,2010-06-30 02:01:54,60.4317,11.5676,Nord-Odal
2010-06-30,2010-06-30 02:01:54,60.3124,11.7119,Sør-Odal
2010-06-30,2010-06-30 10:26:10,59.8618,11.3997,Aurskog-Høland
2010-06-30,2010-06-30 22:49:46,68.8149,24.9873,Guovdageaidnu  Kautokeino
