dato,timestamp,lat,lon
2022-06-30,2022-06-30 00:36:03,61.1563,15.1901
2022-06-30,2022-06-30 00:40:53,61.1692,15.2014
2022-06-30,2022-06-30 00:40:53,61.1632,15.174
2022-06-30,2022-06-30 00:46:47,61.1887,15.1374
2022-06-30,2022-06-30 00:46:47,61.181,15.1537
2022-06-30,2022-06-30 00:46:47,61.1906,15.13
2022-06-30,2022-06-30 00:46:47,61.1934,15.1405
2022-06-30,2022-06-30 01:01:31,61.6622,14.6726
2022-06-30,2022-06-30 01:05:17,61.5764,14.6927
2022-06-30,2022-06-30 01:05:17,61.5786,14.6443
2022-06-30,2022-06-30 01:05:17,61.5792,14.6589
2022-06-30,2022-06-30 01:05:17,61.5804,14.6799
2022-06-30,2022-06-30 01:05:17,61.5774,14.6748
2022-06-30,2022-06-30 01:05:17,61.5782,14.6807
2022-06-30,2022-06-30 01:06:38,61.583,14.645
2022-06-30,2022-06-30 01:06:38,61.5799,14.686
2022-06-30,2022-06-30 01:06:38,61.5872,14.6359
2022-06-30,2022-06-30 01:10:06,61.6695,14.624
2022-06-30,2022-06-30 01:10:06,61.6761,14.6361
2022-06-30,2022-06-30 01:10:06,61.684,14.6091
2022-06-30,2022-06-30 01:10:06,61.6794,14.6211
2022-06-30,2022-06-30 01:10:08,61.5452,14.675
2022-06-30,2022-06-30 01:10:08,61.5846,14.6453
2022-06-30,2022-06-30 01:10:08,61.5784,14.641
2022-06-30,2022-06-30 01:11:29,61.6822,14.6111
2022-06-30,2022-06-30 01:11:29,61.6801,14.6091
2022-06-30,2022-06-30 01:11:29,61.6813,14.5996
2022-06-30,2022-06-30 01:11:29,61.6804,14.637
2022-06-30,2022-06-30 01:11:29,61.71,14.5784
2022-06-30,2022-06-30 01:11:29,61.6795,14.6152
2022-06-30,2022-06-30 01:11:29,61.6819,14.6013
2022-06-30,2022-06-30 01:13:14,61.6708,14.5882
2022-06-30,2022-06-30 01:13:14,61.6742,14.6049
2022-06-30,2022-06-30 01:13:14,61.6585,14.5618
2022-06-30,2022-06-30 01:13:14,61.6799,14.6169
2022-06-30,2022-06-30 01:13:14,61.6767,14.6144
2022-06-30,2022-06-30 01:13:14,61.6844,14.6034
2022-06-30,2022-06-30 01:15:38,61.6732,14.5412
2022-06-30,2022-06-30 01:15:38,61.691,14.5791
2022-06-30,2022-06-30 01:15:38,61.602,14.2823
2022-06-30,2022-06-30 01:15:38,61.6847,14.5845
2022-06-30,2022-06-30 01:15:38,61.671,14.5685
2022-06-30,2022-06-30 01:15:38,61.6857,14.5865
2022-06-30,2022-06-30 01:15:38,61.6795,14.6081
2022-06-30,2022-06-30 01:15:38,61.6789,14.5291
2022-06-30,2022-06-30 01:20:22,61.6975,14.5735
2022-06-30,2022-06-30 01:20:22,61.6834,14.5198
2022-06-30,2022-06-30 01:20:22,61.6943,14.5526
2022-06-30,2022-06-30 01:20:22,61.6833,14.5308
2022-06-30,2022-06-30 01:20:22,61.7,14.5708
2022-06-30,2022-06-30 01:20:22,61.7014,14.5975
2022-06-30,2022-06-30 01:20:26,63.0041,16.334
2022-06-30,2022-06-30 01:20:26,63.0283,16.3777
2022-06-30,2022-06-30 01:22:15,63.041,16.3779
2022-06-30,2022-06-30 01:22:15,63.0404,16.3674
2022-06-30,2022-06-30 01:23:41,63.0414,16.201
2022-06-30,2022-06-30 01:23:41,63.0541,16.3842
2022-06-30,2022-06-30 01:23:41,63.0296,16.3522
2022-06-30,2022-06-30 01:26:31,63.0484,16.3141
2022-06-30,2022-06-30 01:26:31,63.0597,16.3123
2022-06-30,2022-06-30 01:26:31,63.095,16.4762
2022-06-30,2022-06-30 01:26:31,63.0592,16.3465
2022-06-30,2022-06-30 01:26:31,63.0584,16.3901
2022-06-30,2022-06-30 01:29:57,63.0602,16.3032
2022-06-30,2022-06-30 01:29:57,63.0737,16.3221
2022-06-30,2022-06-30 01:29:57,63.0753,16.3361
2022-06-30,2022-06-30 01:29:57,63.0597,16.2901
2022-06-30,2022-06-30 01:29:57,63.0752,16.3449
2022-06-30,2022-06-30 01:34:07,63.0341,16.1799
2022-06-30,2022-06-30 01:34:07,63.0472,16.2279
2022-06-30,2022-06-30 01:43:48,61.5866,15.1239
2022-06-30,2022-06-30 01:43:48,61.5811,15.1212
2022-06-30,2022-06-30 01:43:48,61.5796,15.1291
2022-06-30,2022-06-30 01:43:48,61.5867,15.1193
2022-06-30,2022-06-30 01:43:48,61.5882,15.1337
2022-06-30,2022-06-30 01:43:48,61.5866,15.14
2022-06-30,2022-06-30 01:43:48,61.5854,15.1117
2022-06-30,2022-06-30 01:43:48,61.5916,15.108
2022-06-30,2022-06-30 01:43:48,61.5892,15.1161
2022-06-30,2022-06-30 01:43:48,61.5851,15.1157
2022-06-30,2022-06-30 01:43:48,61.5892,15.1235
2022-06-30,2022-06-30 01:43:48,61.5888,15.1189
2022-06-30,2022-06-30 01:46:10,61.577,15.1341
2022-06-30,2022-06-30 01:46:10,61.5969,15.0884
2022-06-30,2022-06-30 01:46:10,61.8186,15.0682
2022-06-30,2022-06-30 01:48:07,63.22,16.4665
2022-06-30,2022-06-30 01:48:08,63.1781,16.2308
2022-06-30,2022-06-30 01:48:08,63.309,16.6186
2022-06-30,2022-06-30 02:05:56,63.2032,16.2965
2022-06-30,2022-06-30 02:07:06,63.2085,16.2916
2022-06-30,2022-06-30 02:21:50,61.7682,14.858
2022-06-30,2022-06-30 02:21:50,61.7674,14.865
2022-06-30,2022-06-30 02:21:50,61.768,14.8703
2022-06-30,2022-06-30 02:21:50,61.7665,14.8703
