dato,timestamp,lat,lon
2019-07-23,2019-07-23 00:25:06,64.7497,14.9824
2019-07-23,2019-07-23 08:59:58,65.6884,14.2779
2019-07-23,2019-07-23 09:12:51,65.5737,14.3055
2019-07-23,2019-07-23 09:12:51,65.5712,14.2724
2019-07-23,2019-07-23 09:15:12,65.5572,14.2723
2019-07-23,2019-07-23 09:15:12,65.5765,14.284
2019-07-23,2019-07-23 09:15:12,65.5782,14.2686
2019-07-23,2019-07-23 09:17:07,65.5836,14.2483
2019-07-23,2019-07-23 09:17:07,65.5103,14.1344
2019-07-23,2019-07-23 09:17:07,65.5832,14.2061
2019-07-23,2019-07-23 09:17:07,65.5812,14.2684
2019-07-23,2019-07-23 09:17:07,65.58,14.233
2019-07-23,2019-07-23 09:17:07,65.5224,14.1536
2019-07-23,2019-07-23 09:23:18,66.4476,17.9399
2019-07-23,2019-07-23 09:26:20,62.1044,24.8585
2019-07-23,2019-07-23 09:26:20,62.1598,25.0066
2019-07-23,2019-07-23 09:26:43,66.4564,17.9017
2019-07-23,2019-07-23 09:26:43,66.457,17.8994
2019-07-23,2019-07-23 09:26:43,66.4588,17.9059
2019-07-23,2019-07-23 09:26:43,66.45,17.8759
2019-07-23,2019-07-23 09:26:43,66.4574,17.8922
2019-07-23,2019-07-23 09:27:29,65.7602,14.3388
2019-07-23,2019-07-23 09:27:29,65.7557,14.3842
2019-07-23,2019-07-23 09:27:29,65.7539,14.3317
2019-07-23,2019-07-23 09:27:29,65.7661,14.3756
2019-07-23,2019-07-23 09:29:57,66.4577,17.9181
2019-07-23,2019-07-23 09:29:57,66.4673,17.7813
2019-07-23,2019-07-23 09:30:51,65.7707,14.3631
2019-07-23,2019-07-23 09:33:40,66.4677,17.9112
2019-07-23,2019-07-23 09:33:40,66.464,17.9125
2019-07-23,2019-07-23 09:33:40,66.4648,17.911
2019-07-23,2019-07-23 09:33:40,66.465,17.9082
2019-07-23,2019-07-23 09:35:00,65.6012,14.2459
2019-07-23,2019-07-23 09:41:56,65.7987,14.3477
2019-07-23,2019-07-23 09:41:56,65.827,14.3532
2019-07-23,2019-07-23 09:41:56,65.8071,14.3999
2019-07-23,2019-07-23 09:44:41,65.8146,14.3878
2019-07-23,2019-07-23 09:44:41,65.8082,14.3886
2019-07-23,2019-07-23 09:44:42,67.0121,18.2174
2019-07-23,2019-07-23 09:44:42,67.0198,18.2025
2019-07-23,2019-07-23 09:44:42,67.033,18.2441
2019-07-23,2019-07-23 09:46:53,65.9789,19.8282
2019-07-23,2019-07-23 09:47:08,65.8077,14.3222
2019-07-23,2019-07-23 09:47:08,65.8114,14.3971
2019-07-23,2019-07-23 09:48:21,65.7989,14.2728
2019-07-23,2019-07-23 09:51:14,67.078,18.1683
2019-07-23,2019-07-23 09:51:14,67.0672,18.1789
2019-07-23,2019-07-23 09:51:52,66.9546,18.2601
2019-07-23,2019-07-23 09:52:23,67.031,18.2992
2019-07-23,2019-07-23 09:52:23,67.0791,18.2082
2019-07-23,2019-07-23 09:52:23,67.0703,18.2087
2019-07-23,2019-07-23 09:52:23,67.066,18.2313
2019-07-23,2019-07-23 09:52:23,67.0771,18.1891
2019-07-23,2019-07-23 09:52:53,65.8385,14.2841
2019-07-23,2019-07-23 09:53:10,66.9683,18.2826
2019-07-23,2019-07-23 09:53:32,65.7025,14.3769
2019-07-23,2019-07-23 09:53:32,65.7168,14.2037
2019-07-23,2019-07-23 09:53:32,65.7103,14.2219
2019-07-23,2019-07-23 09:53:52,66.9613,18.2636
2019-07-23,2019-07-23 09:53:52,66.9988,18.2702
2019-07-23,2019-07-23 09:55:14,65.7349,14.323
2019-07-23,2019-07-23 09:55:21,67.2393,18.2375
2019-07-23,2019-07-23 09:55:21,67.1147,18.1974
2019-07-23,2019-07-23 09:55:21,67.098,18.2006
2019-07-23,2019-07-23 09:55:21,67.2273,18.3107
2019-07-23,2019-07-23 09:56:30,66.9711,18.2704
2019-07-23,2019-07-23 09:57:02,66.986,18.2802
2019-07-23,2019-07-23 09:57:02,66.9973,18.2833
2019-07-23,2019-07-23 09:57:02,66.9779,18.2775
2019-07-23,2019-07-23 09:57:02,65.8402,14.3608
2019-07-23,2019-07-23 09:57:42,66.9794,18.2749
2019-07-23,2019-07-23 09:57:42,66.9761,18.2904
2019-07-23,2019-07-23 09:57:42,66.8683,18.1761
2019-07-23,2019-07-23 09:58:11,66.9784,18.274
2019-07-23,2019-07-23 09:59:03,66.9366,18.36
2019-07-23,2019-07-23 09:59:03,66.9835,18.2291
2019-07-23,2019-07-23 09:59:03,67.0407,18.2777
2019-07-23,2019-07-23 09:59:03,66.978,18.2714
2019-07-23,2019-07-23 09:59:17,67.1027,18.2239
2019-07-23,2019-07-23 09:59:41,66.9802,18.2564
2019-07-23,2019-07-23 09:59:41,66.9815,18.277
2019-07-23,2019-07-23 10:00:17,66.9625,18.3334
2019-07-23,2019-07-23 10:00:34,65.8533,14.387
2019-07-23,2019-07-23 10:00:34,65.838,14.2492
2019-07-23,2019-07-23 10:00:37,67.1258,18.1864
2019-07-23,2019-07-23 10:00:37,67.118,18.2123
2019-07-23,2019-07-23 10:00:44,66.9584,18.3969
2019-07-23,2019-07-23 10:00:44,66.981,18.2966
2019-07-23,2019-07-23 10:01:17,67.1469,18.2248
2019-07-23,2019-07-23 10:01:25,66.0383,14.4611
2019-07-23,2019-07-23 10:01:25,66.1088,14.4547
2019-07-23,2019-07-23 10:02:11,67.1239,18.2035
2019-07-23,2019-07-23 10:02:11,67.2003,18.2119
2019-07-23,2019-07-23 10:02:11,67.2332,18.3116
2019-07-23,2019-07-23 10:02:35,66.9758,18.1948
2019-07-23,2019-07-23 10:02:35,66.9625,18.2353
2019-07-23,2019-07-23 10:02:35,66.9863,18.2033
2019-07-23,2019-07-23 10:02:35,66.9781,18.2107
2019-07-23,2019-07-23 10:02:35,66.9719,18.1992
2019-07-23,2019-07-23 10:02:35,66.9979,18.1582
2019-07-23,2019-07-23 10:03:14,66.0522,14.4979
2019-07-23,2019-07-23 10:03:14,66.0524,14.4951
2019-07-23,2019-07-23 10:04:12,65.8513,14.3578
2019-07-23,2019-07-23 10:04:22,67.0056,18.2495
2019-07-23,2019-07-23 10:04:22,67.006,18.2497
2019-07-23,2019-07-23 10:04:23,66.0344,14.4729
2019-07-23,2019-07-23 10:04:23,66.0397,14.4856
2019-07-23,2019-07-23 10:05:22,66.0473,14.5783
2019-07-23,2019-07-23 10:06:02,66.0141,14.2664
2019-07-23,2019-07-23 10:06:02,66.0178,14.4593
2019-07-23,2019-07-23 10:06:16,66.9473,18.2573
2019-07-23,2019-07-23 10:06:16,67.0097,18.2537
2019-07-23,2019-07-23 10:06:16,67.0772,18.3976
2019-07-23,2019-07-23 10:07:44,66.0538,14.5756
2019-07-23,2019-07-23 10:07:44,66.036,14.316
2019-07-23,2019-07-23 10:07:44,66.0529,14.429
2019-07-23,2019-07-23 10:07:56,67.0083,18.3002
2019-07-23,2019-07-23 10:07:56,67.0296,18.2502
2019-07-23,2019-07-23 10:07:56,67.0213,18.2614
2019-07-23,2019-07-23 10:07:56,67.0248,18.2645
2019-07-23,2019-07-23 10:08:14,67.2056,18.2501
2019-07-23,2019-07-23 10:08:14,67.184,18.2305
2019-07-23,2019-07-23 10:08:36,66.0578,14.4565
2019-07-23,2019-07-23 10:08:36,67.211,18.3067
2019-07-23,2019-07-23 10:08:36,66.0472,14.4182
2019-07-23,2019-07-23 10:08:36,66.0542,14.5043
2019-07-23,2019-07-23 10:08:47,67.0349,18.2652
2019-07-23,2019-07-23 10:09:26,67.1751,18.2064
2019-07-23,2019-07-23 10:09:26,67.175,18.2037
2019-07-23,2019-07-23 10:10:06,67.1959,18.245
2019-07-23,2019-07-23 10:10:06,67.1112,18.0369
2019-07-23,2019-07-23 10:10:09,65.5973,14.4443
2019-07-23,2019-07-23 10:10:10,67.1158,18.2712
2019-07-23,2019-07-23 10:10:10,67.0271,18.265
2019-07-23,2019-07-23 10:10:10,65.5969,14.4616
2019-07-23,2019-07-23 10:10:25,66.0644,14.5419
2019-07-23,2019-07-23 10:10:25,66.0566,14.3689
2019-07-23,2019-07-23 10:11:03,66.0388,14.4702
2019-07-23,2019-07-23 10:11:03,66.0584,14.4531
2019-07-23,2019-07-23 10:11:03,66.0454,14.4371
2019-07-23,2019-07-23 10:11:04,67.1302,18.3026
2019-07-23,2019-07-23 10:11:08,65.5988,14.3664
2019-07-23,2019-07-23 10:11:11,65.7665,14.2222
2019-07-23,2019-07-23 10:11:32,67.0441,18.2945
2019-07-23,2019-07-23 10:11:32,67.037,18.3041
2019-07-23,2019-07-23 10:11:32,67.1788,18.2813
2019-07-23,2019-07-23 10:12:03,67.2018,18.2152
2019-07-23,2019-07-23 10:12:07,66.0724,14.4651
2019-07-23,2019-07-23 10:12:07,66.06,14.4631
2019-07-23,2019-07-23 10:12:50,67.2081,18.2138
2019-07-23,2019-07-23 10:13:03,65.6155,14.3478
2019-07-23,2019-07-23 10:14:29,67.1627,18.3207
2019-07-23,2019-07-23 10:14:45,65.0706,14.6978
2019-07-23,2019-07-23 10:15:23,67.1276,18.2893
2019-07-23,2019-07-23 10:16:19,67.1623,18.265
2019-07-23,2019-07-23 10:16:19,67.1338,18.2935
2019-07-23,2019-07-23 10:16:19,67.1251,18.2985
2019-07-23,2019-07-23 10:16:19,67.0868,18.4393
2019-07-23,2019-07-23 10:16:35,67.0667,18.3036
2019-07-23,2019-07-23 10:16:35,67.0605,18.2892
2019-07-23,2019-07-23 10:16:50,67.1429,18.2906
2019-07-23,2019-07-23 10:16:50,67.1051,18.2588
2019-07-23,2019-07-23 10:17:02,67.2883,18.2274
2019-07-23,2019-07-23 10:17:02,67.2177,18.2121
2019-07-23,2019-07-23 10:17:21,67.1459,18.2896
2019-07-23,2019-07-23 10:17:45,65.6421,14.3636
2019-07-23,2019-07-23 10:17:45,65.6371,14.4508
